gid	code
MSTRG.20473.1	LEPC
MSTRG.20476.1	LEPC
MSTRG.20573.1	LEPC
MSTRG.20661.1	LEPC
MSTRG.20715.1	LEPC
MSTRG.20770.1	LEPC
MSTRG.20786.1	LEPC
MSTRG.20789.1	LEPC
MSTRG.20789.2	LEPC
MSTRG.20795.2	LEPC
MSTRG.20811.1	LEPC
MSTRG.20811.2	LEPC
MSTRG.20816.1	LEPC
MSTRG.20816.2	LEPC
MSTRG.20821.4	LEPC
MSTRG.20822.1	LEPC
MSTRG.20822.2	LEPC
MSTRG.20823.7	LEPC
MSTRG.20823.9	LEPC
MSTRG.20850.1	LEPC
MSTRG.20887.43	LEPC
MSTRG.20887.45	LEPC
MSTRG.20888.1	LEPC
MSTRG.20889.1	LEPC
MSTRG.20890.1	LEPC
MSTRG.20891.1	LEPC
MSTRG.20895.1	LEPC
MSTRG.20896.1	LEPC
MSTRG.20903.1	LEPC
MSTRG.20905.1	LEPC
MSTRG.20929.1	LEPC
MSTRG.20929.2	LEPC
MSTRG.20941.1	LEPC
MSTRG.20942.1	LEPC
MSTRG.20942.2	LEPC
MSTRG.20942.3	LEPC
MSTRG.20943.1	LEPC
MSTRG.20944.1	LEPC
MSTRG.20963.2	LEPC
MSTRG.20963.4	LEPC
MSTRG.21053.2	LEPC
MSTRG.21185.1	LEPC
MSTRG.21213.1	LEPC
MSTRG.21224.1	LEPC
MSTRG.21225.1	LEPC
MSTRG.21243.1	LEPC
MSTRG.21243.2	LEPC
MSTRG.21243.3	LEPC
MSTRG.2126.1	LEPC
MSTRG.21278.1	LEPC
MSTRG.21294.1	LEPC
MSTRG.21367.1	LEPC
MSTRG.21367.2	LEPC
MSTRG.21369.10	LEPC
MSTRG.21369.13	LEPC
MSTRG.21370.1	LEPC
MSTRG.21370.2	LEPC
MSTRG.21370.3	LEPC
MSTRG.21372.1	LEPC
MSTRG.21376.1	LEPC
MSTRG.21376.2	LEPC
MSTRG.21377.1	LEPC
MSTRG.21501.1	LEPC
MSTRG.21566.1	LEPC
MSTRG.21594.1	LEPC
MSTRG.21602.1	LEPC
MSTRG.21604.1	LEPC
MSTRG.21676.1	LEPC
MSTRG.21677.1	LEPC
MSTRG.21734.1	LEPC
MSTRG.2175.1	LEPC
MSTRG.2180.1	LEPC
MSTRG.21808.2	LEPC
MSTRG.21815.1	LEPC
MSTRG.21819.1	LEPC
MSTRG.21870.1	LEPC
MSTRG.21877.1	LEPC
MSTRG.2188.1	LEPC
MSTRG.2188.2	LEPC
MSTRG.21887.1	LEPC
MSTRG.21888.1	LEPC
MSTRG.21888.2	LEPC
MSTRG.21897.1	LEPC
MSTRG.21898.1	LEPC
MSTRG.21899.1	LEPC
MSTRG.21903.1	LEPC
MSTRG.2194.1	LEPC
MSTRG.2194.2	LEPC
MSTRG.21978.1	LEPC
MSTRG.22004.1	LEPC
MSTRG.2203.10	LEPC
MSTRG.2203.11	LEPC
MSTRG.2203.2	LEPC
MSTRG.22030.1	LEPC
MSTRG.22032.2	LEPC
MSTRG.2206.1	LEPC
MSTRG.22082.1	LEPC
MSTRG.22084.1	LEPC
MSTRG.22085.1	LEPC
MSTRG.22086.1	LEPC
MSTRG.22094.1	LEPC
MSTRG.22095.1	LEPC
MSTRG.22100.1	LEPC
MSTRG.22119.1	LEPC
MSTRG.2213.1	LEPC
MSTRG.2213.2	LEPC
MSTRG.2214.3	LEPC
MSTRG.22159.1	LEPC
MSTRG.22167.4	LEPC
MSTRG.22182.1	LEPC
MSTRG.22199.1	LEPC
MSTRG.22213.1	LEPC
MSTRG.22238.1	LEPC
MSTRG.22238.2	LEPC
MSTRG.22238.3	LEPC
MSTRG.22335.1	LEPC
MSTRG.22336.1	LEPC
MSTRG.22353.1	LEPC
MSTRG.22369.1	LEPC
MSTRG.22370.5	LEPC
MSTRG.2238.1	LEPC
MSTRG.22380.3	LEPC
MSTRG.22380.6	LEPC
MSTRG.22394.1	LEPC
MSTRG.22461.1	LEPC
MSTRG.22503.1	LEPC
MSTRG.22529.2	LEPC
MSTRG.22530.2	LEPC
MSTRG.22530.3	LEPC
MSTRG.22530.4	LEPC
MSTRG.22566.1	LEPC
MSTRG.22567.1	LEPC
MSTRG.22587.1	LEPC
MSTRG.22593.1	LEPC
MSTRG.22593.2	LEPC
MSTRG.22597.1	LEPC
MSTRG.22605.1	LEPC
MSTRG.22605.2	LEPC
MSTRG.22610.1	LEPC
MSTRG.22610.2	LEPC
MSTRG.22610.3	LEPC
MSTRG.22610.4	LEPC
MSTRG.22610.5	LEPC
MSTRG.22626.2	LEPC
MSTRG.2263.1	LEPC
MSTRG.2263.2	LEPC
MSTRG.2263.3	LEPC
MSTRG.22677.1	LEPC
MSTRG.22678.1	LEPC
MSTRG.22699.1	LEPC
MSTRG.22703.1	LEPC
MSTRG.22703.2	LEPC
MSTRG.22704.1	LEPC
MSTRG.22704.2	LEPC
MSTRG.22704.3	LEPC
MSTRG.22704.4	LEPC
MSTRG.2277.1	LEPC
MSTRG.2277.2	LEPC
MSTRG.2277.3	LEPC
MSTRG.2278.1	LEPC
MSTRG.2278.2	LEPC
MSTRG.2278.3	LEPC
MSTRG.2278.4	LEPC
MSTRG.2278.5	LEPC
MSTRG.2278.6	LEPC
MSTRG.22796.3	LEPC
MSTRG.22796.4	LEPC
MSTRG.22819.1	LEPC
MSTRG.22822.1	LEPC
MSTRG.22829.1	LEPC
MSTRG.22832.1	LEPC
MSTRG.22832.2	LEPC
MSTRG.22833.1	LEPC
MSTRG.22833.2	LEPC
MSTRG.22834.1	LEPC
MSTRG.22870.1	LEPC
MSTRG.2290.2	LEPC
MSTRG.22921.1	LEPC
MSTRG.22957.1	LEPC
MSTRG.22957.10	LEPC
MSTRG.22957.11	LEPC
MSTRG.22957.12	LEPC
MSTRG.22957.13	LEPC
MSTRG.22957.2	LEPC
MSTRG.22957.3	LEPC
MSTRG.22957.4	LEPC
MSTRG.22957.5	LEPC
MSTRG.22957.6	LEPC
MSTRG.22957.7	LEPC
MSTRG.22957.8	LEPC
MSTRG.22957.9	LEPC
MSTRG.22981.1	LEPC
MSTRG.22992.1	LEPC
MSTRG.23070.1	LEPC
MSTRG.23073.1	LEPC
MSTRG.23080.1	LEPC
MSTRG.23090.1	LEPC
MSTRG.23097.1	LEPC
MSTRG.23098.1	LEPC
MSTRG.23098.2	LEPC
MSTRG.23099.1	LEPC
MSTRG.23100.1	LEPC
MSTRG.23105.1	LEPC
MSTRG.23111.1	LEPC
MSTRG.23116.1	LEPC
MSTRG.23116.2	LEPC
MSTRG.23127.1	LEPC
MSTRG.23172.1	LEPC
MSTRG.2320.1	LEPC
MSTRG.23217.1	LEPC
MSTRG.23222.1	LEPC
MSTRG.23226.1	LEPC
MSTRG.23226.2	LEPC
MSTRG.23227.1	LEPC
MSTRG.23246.2	LEPC
MSTRG.23354.100	LEPC
MSTRG.23354.101	LEPC
MSTRG.23354.102	LEPC
MSTRG.23354.103	LEPC
MSTRG.23354.104	LEPC
MSTRG.23354.105	LEPC
MSTRG.23354.106	LEPC
MSTRG.23354.107	LEPC
MSTRG.23354.108	LEPC
MSTRG.23354.109	LEPC
MSTRG.23354.110	LEPC
MSTRG.23354.111	LEPC
MSTRG.23354.112	LEPC
MSTRG.23354.113	LEPC
MSTRG.23354.114	LEPC
MSTRG.23354.115	LEPC
MSTRG.23354.116	LEPC
MSTRG.23354.117	LEPC
MSTRG.23354.118	LEPC
MSTRG.23354.119	LEPC
MSTRG.23354.120	LEPC
MSTRG.23354.121	LEPC
MSTRG.23354.122	LEPC
MSTRG.23354.123	LEPC
MSTRG.23354.125	LEPC
MSTRG.23354.126	LEPC
MSTRG.23354.127	LEPC
MSTRG.23354.128	LEPC
MSTRG.23354.129	LEPC
MSTRG.23354.130	LEPC
MSTRG.23354.131	LEPC
MSTRG.23354.132	LEPC
MSTRG.23354.133	LEPC
MSTRG.23354.134	LEPC
MSTRG.23354.135	LEPC
MSTRG.23354.136	LEPC
MSTRG.23354.137	LEPC
MSTRG.23354.138	LEPC
MSTRG.23354.139	LEPC
MSTRG.23354.140	LEPC
MSTRG.23354.141	LEPC
MSTRG.23354.142	LEPC
MSTRG.23354.143	LEPC
MSTRG.23354.144	LEPC
MSTRG.23354.145	LEPC
MSTRG.23354.146	LEPC
MSTRG.23354.147	LEPC
MSTRG.23354.148	LEPC
MSTRG.23354.149	LEPC
MSTRG.23354.150	LEPC
MSTRG.23354.151	LEPC
MSTRG.23354.152	LEPC
MSTRG.23354.153	LEPC
MSTRG.23354.154	LEPC
MSTRG.23354.155	LEPC
MSTRG.23354.156	LEPC
MSTRG.23354.157	LEPC
MSTRG.23354.158	LEPC
MSTRG.23354.159	LEPC
MSTRG.23354.160	LEPC
MSTRG.23354.161	LEPC
MSTRG.23354.162	LEPC
MSTRG.23354.163	LEPC
MSTRG.23354.164	LEPC
MSTRG.23354.165	LEPC
MSTRG.23354.166	LEPC
MSTRG.23354.167	LEPC
MSTRG.23354.168	LEPC
MSTRG.23354.169	LEPC
MSTRG.23354.170	LEPC
MSTRG.23354.171	LEPC
MSTRG.23354.172	LEPC
MSTRG.23354.173	LEPC
MSTRG.23354.174	LEPC
MSTRG.23354.175	LEPC
MSTRG.23354.176	LEPC
MSTRG.23354.177	LEPC
MSTRG.23354.178	LEPC
MSTRG.23354.179	LEPC
MSTRG.23354.180	LEPC
MSTRG.23354.181	LEPC
MSTRG.23354.182	LEPC
MSTRG.23354.24	LEPC
MSTRG.23354.25	LEPC
MSTRG.23354.26	LEPC
MSTRG.23354.27	LEPC
MSTRG.23354.28	LEPC
MSTRG.23354.29	LEPC
MSTRG.23354.30	LEPC
MSTRG.23354.31	LEPC
MSTRG.23354.32	LEPC
MSTRG.23354.33	LEPC
MSTRG.23354.34	LEPC
MSTRG.23354.35	LEPC
MSTRG.23354.36	LEPC
MSTRG.23354.37	LEPC
MSTRG.23354.38	LEPC
MSTRG.23354.39	LEPC
MSTRG.23354.40	LEPC
MSTRG.23354.41	LEPC
MSTRG.23354.42	LEPC
MSTRG.23354.43	LEPC
MSTRG.23354.44	LEPC
MSTRG.23354.45	LEPC
MSTRG.23354.46	LEPC
MSTRG.23354.47	LEPC
MSTRG.23354.48	LEPC
MSTRG.23354.49	LEPC
MSTRG.23354.50	LEPC
MSTRG.23354.51	LEPC
MSTRG.23354.52	LEPC
MSTRG.23354.53	LEPC
MSTRG.23354.55	LEPC
MSTRG.23354.56	LEPC
MSTRG.23354.57	LEPC
MSTRG.23354.58	LEPC
MSTRG.23354.59	LEPC
MSTRG.23354.60	LEPC
MSTRG.23354.61	LEPC
MSTRG.23354.62	LEPC
MSTRG.23354.63	LEPC
MSTRG.23354.64	LEPC
MSTRG.23354.65	LEPC
MSTRG.23354.66	LEPC
MSTRG.23354.67	LEPC
MSTRG.23354.68	LEPC
MSTRG.23354.69	LEPC
MSTRG.23354.70	LEPC
MSTRG.23354.71	LEPC
MSTRG.23354.72	LEPC
MSTRG.23354.73	LEPC
MSTRG.23354.74	LEPC
MSTRG.23354.75	LEPC
MSTRG.23354.76	LEPC
MSTRG.23354.77	LEPC
MSTRG.23354.78	LEPC
MSTRG.23354.79	LEPC
MSTRG.23354.80	LEPC
MSTRG.23354.81	LEPC
MSTRG.23354.82	LEPC
MSTRG.23354.83	LEPC
MSTRG.23354.84	LEPC
MSTRG.23354.85	LEPC
MSTRG.23354.86	LEPC
MSTRG.23354.87	LEPC
MSTRG.23354.88	LEPC
MSTRG.23354.89	LEPC
MSTRG.23354.90	LEPC
MSTRG.23354.91	LEPC
MSTRG.23354.92	LEPC
MSTRG.23354.93	LEPC
MSTRG.23354.94	LEPC
MSTRG.23354.95	LEPC
MSTRG.23354.96	LEPC
MSTRG.23354.97	LEPC
MSTRG.23354.98	LEPC
MSTRG.23354.99	LEPC
MSTRG.23356.1	LEPC
MSTRG.23356.2	LEPC
MSTRG.23356.3	LEPC
MSTRG.23356.4	LEPC
MSTRG.23356.5	LEPC
MSTRG.23357.1	LEPC
MSTRG.23357.2	LEPC
MSTRG.23358.1	LEPC
MSTRG.23359.1	LEPC
MSTRG.23359.2	LEPC
MSTRG.23359.3	LEPC
MSTRG.23359.4	LEPC
MSTRG.23359.5	LEPC
MSTRG.23359.6	LEPC
MSTRG.23360.1	LEPC
MSTRG.2338.1	LEPC
MSTRG.2339.7	LEPC
MSTRG.2339.8	LEPC
MSTRG.23469.1	LEPC
MSTRG.23469.2	LEPC
MSTRG.23470.1	LEPC
MSTRG.23476.1	LEPC
MSTRG.23477.1	LEPC
MSTRG.23478.1	LEPC
MSTRG.23478.2	LEPC
MSTRG.23484.1	LEPC
MSTRG.23498.3	LEPC
MSTRG.23500.10	LEPC
MSTRG.23500.6	LEPC
MSTRG.23501.1	LEPC
MSTRG.23516.1	LEPC
MSTRG.23519.1	LEPC
MSTRG.2352.2	LEPC
MSTRG.23520.1	LEPC
MSTRG.23520.2	LEPC
MSTRG.23520.3	LEPC
MSTRG.23524.1	LEPC
MSTRG.23524.2	LEPC
MSTRG.23524.3	LEPC
MSTRG.23524.4	LEPC
MSTRG.23524.5	LEPC
MSTRG.23535.1	LEPC
MSTRG.23548.1	LEPC
MSTRG.23550.1	LEPC
MSTRG.2359.1	LEPC
MSTRG.23603.1	LEPC
MSTRG.23604.2	LEPC
MSTRG.23604.3	LEPC
MSTRG.23604.4	LEPC
MSTRG.23604.5	LEPC
MSTRG.23604.6	LEPC
MSTRG.23604.7	LEPC
MSTRG.23629.1	LEPC
MSTRG.23659.6	LEPC
MSTRG.23672.1	LEPC
MSTRG.23673.1	LEPC
MSTRG.23694.10	LEPC
MSTRG.23694.11	LEPC
MSTRG.23694.12	LEPC
MSTRG.23694.13	LEPC
MSTRG.23694.9	LEPC
MSTRG.23695.1	LEPC
MSTRG.23695.2	LEPC
MSTRG.23696.1	LEPC
MSTRG.23697.1	LEPC
MSTRG.23741.1	LEPC
MSTRG.23760.1	LEPC
MSTRG.23922.1	LEPC
MSTRG.23935.2	LEPC
MSTRG.23935.3	LEPC
MSTRG.23935.4	LEPC
MSTRG.23948.1	LEPC
MSTRG.23976.1	LEPC
MSTRG.23978.1	LEPC
MSTRG.23996.1	LEPC
MSTRG.240.1	LEPC
MSTRG.24030.1	LEPC
MSTRG.24031.1	LEPC
MSTRG.2405.1	LEPC
MSTRG.2405.2	LEPC
MSTRG.24084.1	LEPC
MSTRG.24085.1	LEPC
MSTRG.24085.2	LEPC
MSTRG.24089.1	LEPC
MSTRG.24098.1	LEPC
MSTRG.24112.1	LEPC
MSTRG.24112.2	LEPC
MSTRG.24112.3	LEPC
MSTRG.2412.1	LEPC
MSTRG.24121.1	LEPC
MSTRG.24121.2	LEPC
MSTRG.24121.3	LEPC
MSTRG.24126.1	LEPC
MSTRG.24127.1	LEPC
MSTRG.24138.1	LEPC
MSTRG.2419.1	LEPC
MSTRG.24208.3	LEPC
MSTRG.24212.18	LEPC
MSTRG.24222.1	LEPC
MSTRG.24222.2	LEPC
MSTRG.24223.1	LEPC
MSTRG.24227.1	LEPC
MSTRG.24307.1	LEPC
MSTRG.24308.1	LEPC
MSTRG.24345.1	LEPC
MSTRG.24345.2	LEPC
MSTRG.24497.1	LEPC
MSTRG.24497.2	LEPC
MSTRG.24497.3	LEPC
MSTRG.24497.4	LEPC
MSTRG.24497.5	LEPC
MSTRG.24497.6	LEPC
MSTRG.24507.1	LEPC
MSTRG.24532.1	LEPC
MSTRG.24532.2	LEPC
MSTRG.24532.3	LEPC
MSTRG.24566.1	LEPC
MSTRG.24615.1	LEPC
MSTRG.24635.1	LEPC
MSTRG.24663.1	LEPC
MSTRG.24697.2	LEPC
MSTRG.24725.3	LEPC
MSTRG.2473.109	LEPC
MSTRG.2473.116	LEPC
MSTRG.2473.117	LEPC
MSTRG.2473.118	LEPC
MSTRG.2473.2	LEPC
MSTRG.2473.3	LEPC
MSTRG.2473.4	LEPC
MSTRG.2473.42	LEPC
MSTRG.2473.45	LEPC
MSTRG.2473.47	LEPC
MSTRG.2473.48	LEPC
MSTRG.2473.49	LEPC
MSTRG.2473.51	LEPC
MSTRG.2473.52	LEPC
MSTRG.2473.54	LEPC
MSTRG.2473.55	LEPC
MSTRG.2473.56	LEPC
MSTRG.2473.6	LEPC
MSTRG.2473.60	LEPC
MSTRG.2473.61	LEPC
MSTRG.2473.62	LEPC
MSTRG.2473.65	LEPC
MSTRG.2473.66	LEPC
MSTRG.2473.68	LEPC
MSTRG.2473.7	LEPC
MSTRG.2473.70	LEPC
MSTRG.2473.71	LEPC
MSTRG.2473.74	LEPC
MSTRG.2473.75	LEPC
MSTRG.2473.77	LEPC
MSTRG.2473.78	LEPC
MSTRG.2473.79	LEPC
MSTRG.2473.8	LEPC
MSTRG.2473.81	LEPC
MSTRG.2473.82	LEPC
MSTRG.2473.83	LEPC
MSTRG.2473.84	LEPC
MSTRG.2473.85	LEPC
MSTRG.2473.86	LEPC
MSTRG.2473.87	LEPC
MSTRG.2473.88	LEPC
MSTRG.2473.89	LEPC
MSTRG.2473.9	LEPC
MSTRG.2474.26	LEPC
MSTRG.2474.27	LEPC
MSTRG.2474.28	LEPC
MSTRG.2474.30	LEPC
MSTRG.2474.34	LEPC
MSTRG.2474.36	LEPC
MSTRG.2474.37	LEPC
MSTRG.2474.38	LEPC
MSTRG.2474.39	LEPC
MSTRG.2474.4	LEPC
MSTRG.2474.40	LEPC
MSTRG.2474.41	LEPC
MSTRG.2474.42	LEPC
MSTRG.2474.44	LEPC
MSTRG.2474.46	LEPC
MSTRG.2474.47	LEPC
MSTRG.2474.49	LEPC
MSTRG.2474.5	LEPC
MSTRG.2474.51	LEPC
MSTRG.2474.52	LEPC
MSTRG.2474.53	LEPC
MSTRG.2474.54	LEPC
MSTRG.2474.56	LEPC
MSTRG.2474.6	LEPC
MSTRG.24784.1	LEPC
MSTRG.24788.2	LEPC
MSTRG.24788.3	LEPC
MSTRG.24788.4	LEPC
MSTRG.24788.5	LEPC
MSTRG.24788.6	LEPC
MSTRG.24788.7	LEPC
MSTRG.24789.1	LEPC
MSTRG.24789.2	LEPC
MSTRG.24815.1	LEPC
MSTRG.2482.4	LEPC
MSTRG.2482.5	LEPC
MSTRG.2483.1	LEPC
MSTRG.24850.1	LEPC
MSTRG.24864.1	LEPC
MSTRG.24866.1	LEPC
MSTRG.24967.6	LEPC
MSTRG.24995.7	LEPC
MSTRG.25005.1	LEPC
MSTRG.25006.1	LEPC
MSTRG.25007.1	LEPC
MSTRG.25044.1	LEPC
MSTRG.25050.5	LEPC
MSTRG.25051.1	LEPC
MSTRG.25052.1	LEPC
MSTRG.25053.1	LEPC
MSTRG.25054.1	LEPC
MSTRG.25055.1	LEPC
MSTRG.25056.1	LEPC
MSTRG.25056.2	LEPC
MSTRG.25057.1	LEPC
MSTRG.25057.2	LEPC
MSTRG.25121.3	LEPC
MSTRG.25137.1	LEPC
MSTRG.25138.1	LEPC
MSTRG.25139.1	LEPC
MSTRG.25223.1	LEPC
MSTRG.25224.1	LEPC
MSTRG.25232.6	LEPC
MSTRG.25233.1	LEPC
MSTRG.25234.1	LEPC
MSTRG.25235.1	LEPC
MSTRG.25237.1	LEPC
MSTRG.25237.2	LEPC
MSTRG.25284.14	LEPC
MSTRG.25285.1	LEPC
MSTRG.25304.1	LEPC
MSTRG.25348.1	LEPC
MSTRG.25348.2	LEPC
MSTRG.25439.1	LEPC
MSTRG.25479.5	LEPC
MSTRG.25548.1	LEPC
MSTRG.25563.2	LEPC
MSTRG.25563.3	LEPC
MSTRG.25614.1	LEPC
MSTRG.25626.5	LEPC
MSTRG.25634.1	LEPC
MSTRG.25634.2	LEPC
MSTRG.25634.3	LEPC
MSTRG.25634.4	LEPC
MSTRG.25634.5	LEPC
MSTRG.25635.1	LEPC
MSTRG.25635.2	LEPC
MSTRG.25636.1	LEPC
MSTRG.2574.1	LEPC
MSTRG.25759.1	LEPC
MSTRG.25778.1	LEPC
MSTRG.25778.2	LEPC
MSTRG.25792.1	LEPC
MSTRG.25793.1	LEPC
MSTRG.25794.1	LEPC
MSTRG.25836.1	LEPC
MSTRG.2589.1	LEPC
MSTRG.25900.1	LEPC
MSTRG.25924.1	LEPC
MSTRG.25924.2	LEPC
MSTRG.26047.1	LEPC
MSTRG.26081.1	LEPC
MSTRG.26081.2	LEPC
MSTRG.26095.1	LEPC
MSTRG.26096.1	LEPC
MSTRG.26097.1	LEPC
MSTRG.26127.1	LEPC
MSTRG.26135.1	LEPC
MSTRG.26135.2	LEPC
MSTRG.26135.3	LEPC
MSTRG.26156.11	LEPC
MSTRG.26178.1	LEPC
MSTRG.26180.1	LEPC
MSTRG.26206.10	LEPC
MSTRG.26206.11	LEPC
MSTRG.26206.12	LEPC
MSTRG.26206.13	LEPC
MSTRG.26206.3	LEPC
MSTRG.26206.4	LEPC
MSTRG.26206.5	LEPC
MSTRG.26206.6	LEPC
MSTRG.26206.7	LEPC
MSTRG.26206.8	LEPC
MSTRG.26207.1	LEPC
MSTRG.26208.1	LEPC
MSTRG.26208.2	LEPC
MSTRG.26208.3	LEPC
MSTRG.26211.1	LEPC
MSTRG.26211.2	LEPC
MSTRG.26211.3	LEPC
MSTRG.26232.1	LEPC
MSTRG.26260.1	LEPC
MSTRG.26263.1	LEPC
MSTRG.26295.1	LEPC
MSTRG.26332.2	LEPC
MSTRG.26333.2	LEPC
MSTRG.26333.4	LEPC
MSTRG.26334.1	LEPC
MSTRG.26339.1	LEPC
MSTRG.26339.4	LEPC
MSTRG.26339.5	LEPC
MSTRG.26343.1	LEPC
MSTRG.26347.1	LEPC
MSTRG.26347.2	LEPC
MSTRG.26349.1	LEPC
MSTRG.26351.1	LEPC
MSTRG.26352.1	LEPC
MSTRG.2639.2	LEPC
MSTRG.26402.2	LEPC
MSTRG.26426.1	LEPC
MSTRG.26429.1	LEPC
MSTRG.26434.1	LEPC
MSTRG.26449.1	LEPC
MSTRG.26449.2	LEPC
MSTRG.26450.1	LEPC
MSTRG.26451.1	LEPC
MSTRG.26460.2	LEPC
MSTRG.26460.4	LEPC
MSTRG.26462.1	LEPC
MSTRG.26463.1	LEPC
MSTRG.26464.1	LEPC
MSTRG.26465.1	LEPC
MSTRG.26465.2	LEPC
MSTRG.26466.1	LEPC
MSTRG.26467.1	LEPC
MSTRG.26467.2	LEPC
MSTRG.26468.1	LEPC
MSTRG.26468.2	LEPC
MSTRG.26468.3	LEPC
MSTRG.26469.2	LEPC
MSTRG.2653.1	LEPC
MSTRG.2653.2	LEPC
MSTRG.26549.1	LEPC
MSTRG.26640.1	LEPC
MSTRG.26644.1	LEPC
MSTRG.26645.1	LEPC
MSTRG.26646.1	LEPC
MSTRG.26648.1	LEPC
MSTRG.26663.23	LEPC
MSTRG.26664.1	LEPC
MSTRG.26665.1	LEPC
MSTRG.26665.2	LEPC
MSTRG.26682.8	LEPC
MSTRG.26683.1	LEPC
MSTRG.26684.1	LEPC
MSTRG.26685.1	LEPC
MSTRG.26685.2	LEPC
MSTRG.26685.3	LEPC
MSTRG.26686.1	LEPC
MSTRG.26686.2	LEPC
MSTRG.26687.1	LEPC
MSTRG.26699.1	LEPC
MSTRG.26762.1	LEPC
MSTRG.2678.1	LEPC
MSTRG.2678.10	LEPC
MSTRG.2678.11	LEPC
MSTRG.2678.12	LEPC
MSTRG.2678.13	LEPC
MSTRG.2678.14	LEPC
MSTRG.2678.15	LEPC
MSTRG.2678.16	LEPC
MSTRG.2678.17	LEPC
MSTRG.2678.18	LEPC
MSTRG.2678.19	LEPC
MSTRG.2678.2	LEPC
MSTRG.2678.20	LEPC
MSTRG.2678.21	LEPC
MSTRG.2678.22	LEPC
MSTRG.2678.23	LEPC
MSTRG.2678.24	LEPC
MSTRG.2678.25	LEPC
MSTRG.2678.26	LEPC
MSTRG.2678.27	LEPC
MSTRG.2678.28	LEPC
MSTRG.2678.29	LEPC
MSTRG.2678.3	LEPC
MSTRG.2678.30	LEPC
MSTRG.2678.31	LEPC
MSTRG.2678.32	LEPC
MSTRG.2678.33	LEPC
MSTRG.2678.34	LEPC
MSTRG.2678.35	LEPC
MSTRG.2678.36	LEPC
MSTRG.2678.37	LEPC
MSTRG.2678.38	LEPC
MSTRG.2678.39	LEPC
MSTRG.2678.4	LEPC
MSTRG.2678.40	LEPC
MSTRG.2678.5	LEPC
MSTRG.2678.6	LEPC
MSTRG.2678.7	LEPC
MSTRG.2678.8	LEPC
MSTRG.2678.9	LEPC
MSTRG.26787.2	LEPC
MSTRG.2679.1	LEPC
MSTRG.2680.1	LEPC
MSTRG.2680.10	LEPC
MSTRG.2680.11	LEPC
MSTRG.2680.12	LEPC
MSTRG.2680.13	LEPC
MSTRG.2680.14	LEPC
MSTRG.2680.15	LEPC
MSTRG.2680.16	LEPC
MSTRG.2680.17	LEPC
MSTRG.2680.18	LEPC
MSTRG.2680.19	LEPC
MSTRG.2680.2	LEPC
MSTRG.2680.20	LEPC
MSTRG.2680.21	LEPC
MSTRG.2680.22	LEPC
MSTRG.2680.25	LEPC
MSTRG.2680.3	LEPC
MSTRG.2680.4	LEPC
MSTRG.2680.5	LEPC
MSTRG.2680.6	LEPC
MSTRG.2680.7	LEPC
MSTRG.2680.8	LEPC
MSTRG.2680.9	LEPC
MSTRG.2681.1	LEPC
MSTRG.26821.1	LEPC
MSTRG.26827.1	LEPC
MSTRG.26876.1	LEPC
MSTRG.26877.1	LEPC
MSTRG.26878.1	LEPC
MSTRG.27004.1	LEPC
MSTRG.27052.1	LEPC
MSTRG.27077.1	LEPC
MSTRG.27088.1	LEPC
MSTRG.27088.2	LEPC
MSTRG.27088.3	LEPC
MSTRG.27088.4	LEPC
MSTRG.271.1	LEPC
MSTRG.27119.1	LEPC
MSTRG.27130.1	LEPC
MSTRG.27130.10	LEPC
MSTRG.27130.2	LEPC
MSTRG.27130.3	LEPC
MSTRG.27130.4	LEPC
MSTRG.27130.5	LEPC
MSTRG.27130.6	LEPC
MSTRG.27130.7	LEPC
MSTRG.27130.8	LEPC
MSTRG.27130.9	LEPC
MSTRG.27177.1	LEPC
MSTRG.27178.1	LEPC
MSTRG.27182.5	LEPC
MSTRG.27182.6	LEPC
MSTRG.27194.1	LEPC
MSTRG.27234.1	LEPC
MSTRG.27253.1	LEPC
MSTRG.2726.1	LEPC
MSTRG.27272.1	LEPC
MSTRG.27275.1	LEPC
MSTRG.27276.1	LEPC
MSTRG.27300.1	LEPC
MSTRG.27307.1	LEPC
MSTRG.27307.2	LEPC
MSTRG.27310.1	LEPC
MSTRG.27312.2	LEPC
MSTRG.27320.1	LEPC
MSTRG.27342.1	LEPC
MSTRG.27342.3	LEPC
MSTRG.27375.1	LEPC
MSTRG.27381.3	LEPC
MSTRG.27381.4	LEPC
MSTRG.27390.4	LEPC
MSTRG.27391.3	LEPC
MSTRG.27415.1	LEPC
MSTRG.27421.1	LEPC
MSTRG.27450.10	LEPC
MSTRG.27489.1	LEPC
MSTRG.27491.1	LEPC
MSTRG.27491.2	LEPC
MSTRG.27491.3	LEPC
MSTRG.27491.4	LEPC
MSTRG.27496.1	LEPC
MSTRG.27522.1	LEPC
MSTRG.27526.1	LEPC
MSTRG.27537.1	LEPC
MSTRG.27547.1	LEPC
MSTRG.27548.1	LEPC
MSTRG.27548.2	LEPC
MSTRG.27565.1	LEPC
MSTRG.27572.4	LEPC
MSTRG.27574.1	LEPC
MSTRG.27586.2	LEPC
MSTRG.27591.1	LEPC
MSTRG.27610.1	LEPC
MSTRG.27612.1	LEPC
MSTRG.27694.1	LEPC
MSTRG.27696.1	LEPC
MSTRG.27697.3	LEPC
MSTRG.27731.1	LEPC
MSTRG.27820.1	LEPC
MSTRG.27891.1	LEPC
MSTRG.27891.2	LEPC
MSTRG.27906.1	LEPC
