gid	code
MSTRG.1177.1	LFPF
MSTRG.11770.1	LEFF
MSTRG.11770.2	LEFF
MSTRG.11770.3	LEFF
MSTRG.11771.1	LEFF
MSTRG.11771.2	LEFF
MSTRG.11772.1	LEPF
MSTRG.11772.10	LEFF
MSTRG.11772.11	LEFF
MSTRG.11772.12	LEFF
MSTRG.11772.13	LEFF
MSTRG.11772.14	LEFF
MSTRG.11772.15	LEFF
MSTRG.11772.16	LEFF
MSTRG.11772.17	LEFF
MSTRG.11772.18	LEFF
MSTRG.11772.19	LEFF
MSTRG.11772.2	LEPF
MSTRG.11772.3	LEFF
MSTRG.11772.4	LEFF
MSTRG.11772.5	LEPF
MSTRG.11772.8	LEFF
MSTRG.11772.9	LEFF
MSTRG.11775.1	LEPF
MSTRG.11775.2	LEPF
MSTRG.11775.3	LEPF
MSTRG.11775.4	LEPF
MSTRG.11775.5	LEPF
MSTRG.11775.6	LEPF
MSTRG.11776.1	LFPF
MSTRG.11777.1	LEPF
MSTRG.11778.1	LFPC
MSTRG.11779.1	LEFF
MSTRG.11779.2	LEFF
MSTRG.1178.1	LEPF
MSTRG.11780.1	LEPF
MSTRG.11780.2	LEPF
MSTRG.11780.3	LEPF
MSTRG.11780.4	LEPF
MSTRG.11781.1	LEPF
MSTRG.11781.2	LEPF
MSTRG.11782.1	LEPF
MSTRG.11783.1	LFPF
MSTRG.11784.1	LEPF
MSTRG.11784.2	LEPF
MSTRG.11785.1	LEPF
MSTRG.11785.2	LEPF
MSTRG.11785.3	LEPF
MSTRG.11785.4	LEPF
MSTRG.11786.1	LFPF
MSTRG.11787.1	LEPF
MSTRG.11787.2	LEPF
MSTRG.11788.1	LEPF
MSTRG.11788.2	LEPF
MSTRG.11789.1	LFPC
MSTRG.1179.1	LEPF
MSTRG.11790.1	LEFF
MSTRG.11790.2	LEFF
MSTRG.11790.3	LEFF
MSTRG.11791.1	LEFF
MSTRG.11791.2	LEFF
MSTRG.11792.1	LEPF
MSTRG.11793.1	LEFC
MSTRG.11793.2	LEFC
MSTRG.11793.3	LEFC
MSTRG.11795.1	LEPF
MSTRG.11795.2	LFPF
MSTRG.11796.1	LEPF
MSTRG.11797.1	LFPF
MSTRG.11798.1	LEPF
MSTRG.11799.1	LEFF
MSTRG.118.1	LFPF
MSTRG.1180.1	LEPF
MSTRG.1180.2	LEPF
MSTRG.11800.1	LFFF
MSTRG.11801.1	LFPF
MSTRG.11802.1	LFFF
MSTRG.11803.1	LFPF
MSTRG.11804.1	LFPF
MSTRG.11805.1	LFPF
MSTRG.11806.1	LFPF
MSTRG.11807.1	LFPF
MSTRG.11808.1	LFPF
MSTRG.11809.1	LFPF
MSTRG.1181.1	LEPF
MSTRG.11810.1	LFPF
MSTRG.11811.1	LFPF
MSTRG.11812.1	LEFF
MSTRG.11813.1	LEPF
MSTRG.11813.2	LEPF
MSTRG.11813.3	LEPF
MSTRG.11813.4	LEPF
MSTRG.11813.5	LEPF
MSTRG.11813.6	LEPF
MSTRG.11813.7	LEPF
MSTRG.11813.8	LEPF
MSTRG.11814.1	LEPF
MSTRG.11815.1	LEPF
MSTRG.11816.1	LFPF
MSTRG.11817.1	LEPF
MSTRG.11818.1	LEPF
MSTRG.11819.1	LEPF
MSTRG.1182.1	LFPF
MSTRG.11820.1	LEFF
MSTRG.11821.1	LEPF
MSTRG.11822.1	LEFF
MSTRG.11822.2	LEPF
MSTRG.11823.1	LEPF
MSTRG.11824.1	LEPF
MSTRG.11824.2	LEPF
MSTRG.11824.3	LEPF
MSTRG.11824.4	LEPF
MSTRG.11824.5	LEPF
MSTRG.11824.6	LEPF
MSTRG.11824.7	LEPF
MSTRG.11825.1	LEPF
MSTRG.11825.2	LEPF
MSTRG.11826.1	LEFF
MSTRG.11827.1	LEPF
MSTRG.11827.2	LEFF
MSTRG.11827.3	LEPF
MSTRG.11828.1	LFPC
MSTRG.11829.1	LEPF
MSTRG.11829.2	LEPF
MSTRG.1183.1	LEPF
MSTRG.11830.1	LFPC
MSTRG.11831.1	LFPF
MSTRG.11832.1	LEPF
MSTRG.11833.1	LFPF
MSTRG.11834.1	LFPC
MSTRG.11835.1	LEPF
MSTRG.11836.1	LFPF
MSTRG.11837.1	LEPF
MSTRG.11838.1	LEPF
MSTRG.11839.1	LEFF
MSTRG.1184.1	LEFF
MSTRG.11840.1	LEPF
MSTRG.11841.1	LEPF
MSTRG.11841.2	LEPF
MSTRG.11842.1	LEPF
MSTRG.11842.2	LEPF
MSTRG.11842.3	LEPF
MSTRG.11842.4	LEPF
MSTRG.11842.5	LEPF
MSTRG.11842.6	LEFF
MSTRG.11843.1	LEPF
MSTRG.11844.1	LFPF
MSTRG.11845.1	LFPF
MSTRG.11846.1	LEPF
MSTRG.11846.2	LEPF
MSTRG.11846.3	LEPF
MSTRG.11846.4	LEPF
MSTRG.11847.1	LEPF
MSTRG.11847.2	LEPF
MSTRG.11847.3	LEPF
MSTRG.11847.4	LEPF
MSTRG.11847.5	LEPF
MSTRG.11848.1	LFPC
MSTRG.11849.1	LFPC
MSTRG.1185.1	LEFF
MSTRG.11850.1	LEPF
MSTRG.11851.1	LEPF
MSTRG.11851.2	LEPF
MSTRG.11852.1	LEPF
MSTRG.11852.2	LEPF
MSTRG.11852.3	LEPF
MSTRG.11852.4	LEPF
MSTRG.11853.1	LFPC
MSTRG.11854.1	LEPF
MSTRG.11855.1	LEPF
MSTRG.11855.2	LEPF
MSTRG.11855.3	LEPF
MSTRG.11855.4	LEPF
MSTRG.11855.5	LEPF
MSTRG.11855.6	LEPF
MSTRG.11855.7	LEPF
MSTRG.11855.8	LEFF
MSTRG.11857.1	LFPC
MSTRG.11858.1	LFFF
MSTRG.11859.1	LEPF
MSTRG.11859.2	LEPF
MSTRG.11859.3	LEPF
MSTRG.1186.1	LFFF
MSTRG.11860.1	LFPC
MSTRG.11861.1	LFPC
MSTRG.11862.1	LEPF
MSTRG.11863.1	LFPC
MSTRG.11864.1	LFPC
MSTRG.11865.1	LEFF
MSTRG.11865.2	LEFF
MSTRG.11865.3	LEFF
MSTRG.11865.4	LEFF
MSTRG.11865.5	LEFF
MSTRG.11865.6	LEFF
MSTRG.11865.7	LEFF
MSTRG.11865.8	LEFF
MSTRG.11865.9	LEFF
MSTRG.11866.1	LFPC
MSTRG.11869.1	LFPC
MSTRG.1187.1	LEFF
MSTRG.1187.2	LEFF
MSTRG.1187.3	LEFF
MSTRG.1187.4	LEFF
MSTRG.11870.1	LFPC
MSTRG.11871.1	LFPC
MSTRG.11872.1	LEPF
MSTRG.11872.2	LEPF
MSTRG.11873.1	LEFF
MSTRG.11873.2	LEFF
MSTRG.11874.1	LEPF
MSTRG.11874.2	LEPF
MSTRG.11874.3	LEPF
MSTRG.11874.4	LEPF
MSTRG.11875.1	LEFF
MSTRG.11876.1	LEFF
MSTRG.11877.1	LFFF
MSTRG.11878.1	LFPC
MSTRG.11879.1	LEFF
MSTRG.11879.10	LEFF
MSTRG.11879.11	LEFF
MSTRG.11879.12	LEFF
MSTRG.11879.13	LEFF
MSTRG.11879.14	LEFF
MSTRG.11879.15	LEFF
MSTRG.11879.16	LEFF
MSTRG.11879.17	LEFF
MSTRG.11879.18	LEFF
MSTRG.11879.19	LEFF
MSTRG.11879.2	LEFF
MSTRG.11879.20	LEFF
MSTRG.11879.21	LEFF
MSTRG.11879.22	LEFF
MSTRG.11879.23	LEFF
MSTRG.11879.3	LEFF
MSTRG.11879.4	LEFF
MSTRG.11879.5	LEFF
MSTRG.11879.6	LEFF
MSTRG.11879.7	LEFF
MSTRG.11879.8	LEFF
MSTRG.11879.9	LEFF
MSTRG.1188.1	LEPF
MSTRG.1188.2	LEPF
MSTRG.1188.3	LEPF
MSTRG.1188.4	LEPF
MSTRG.11881.1	LEFF
MSTRG.11881.2	LEFF
MSTRG.11882.1	LFPF
MSTRG.11883.1	LEPF
MSTRG.11884.1	LFPC
MSTRG.11885.1	LEPF
MSTRG.11887.1	LEFF
MSTRG.11887.2	LEPF
MSTRG.11887.3	LEFF
MSTRG.11887.4	LEFF
MSTRG.11888.1	LEFF
MSTRG.11888.2	LEFF
MSTRG.11888.3	LEFF
MSTRG.11888.4	LEFF
MSTRG.11888.5	LEPF
MSTRG.11888.6	LEPF
MSTRG.11888.7	LEPF
MSTRG.11888.8	LEPF
MSTRG.11889.1	LEFF
MSTRG.1189.1	LEFC
MSTRG.11890.1	LEPF
MSTRG.11891.1	LEPF
MSTRG.11891.10	LEPF
MSTRG.11891.2	LEPF
MSTRG.11891.3	LEPF
MSTRG.11891.4	LEPF
MSTRG.11891.5	LEPF
MSTRG.11891.6	LEPF
MSTRG.11891.7	LEPF
MSTRG.11891.8	LEPF
MSTRG.11891.9	LEPF
MSTRG.11892.1	LEPF
MSTRG.11893.1	LEFC
MSTRG.11894.1	LEPF
MSTRG.11894.2	LEPF
MSTRG.11895.1	LEPF
MSTRG.11895.2	LEPF
MSTRG.11896.1	LEFF
MSTRG.11896.2	LEPF
MSTRG.11896.3	LEPF
MSTRG.11896.4	LEFF
MSTRG.11897.1	LEFF
MSTRG.11897.2	LEFF
MSTRG.11898.1	LEPF
MSTRG.11899.1	LFPC
MSTRG.119.1	LFFF
MSTRG.1190.1	LEPF
MSTRG.11900.1	LFPF
MSTRG.11901.1	LFPF
MSTRG.11902.1	LEPF
MSTRG.11903.1	LFFF
MSTRG.11904.1	LEPF
MSTRG.11905.1	LEFF
MSTRG.11906.1	LFPF
MSTRG.11907.1	LEPF
MSTRG.11908.1	LFPC
MSTRG.11909.1	LEPF
MSTRG.11909.2	LEPF
MSTRG.11909.3	LEPF
MSTRG.11909.4	LEPF
MSTRG.11909.5	LEPF
MSTRG.11909.6	LEPF
MSTRG.11909.7	LEPF
MSTRG.1191.1	LFFF
MSTRG.11911.1	LEPF
MSTRG.11912.1	LEFF
MSTRG.11912.2	LEPF
MSTRG.11912.3	LEPF
MSTRG.11913.1	LEPF
MSTRG.11913.2	LEPF
MSTRG.11913.3	LEPF
MSTRG.11913.4	LEPF
MSTRG.11913.5	LEPF
MSTRG.11914.1	LEPF
MSTRG.11914.2	LEPF
MSTRG.11914.3	LEPF
MSTRG.11915.1	LFPC
MSTRG.11916.1	LEFF
MSTRG.11916.2	LEFF
MSTRG.11917.1	LFFF
MSTRG.11918.1	LFFC
MSTRG.11919.1	LEFF
MSTRG.1192.1	LEPF
MSTRG.11920.1	LEPF
MSTRG.11920.2	LEPF
MSTRG.11921.1	LEPF
MSTRG.11921.2	LEPF
MSTRG.11921.3	LEPF
MSTRG.11922.1	LEPF
MSTRG.11923.1	LEFF
MSTRG.11923.2	LEFF
MSTRG.11924.1	LFPC
MSTRG.11926.1	LEFF
MSTRG.11926.2	LEFF
MSTRG.11927.1	LFPF
MSTRG.11928.1	LEPF
MSTRG.11929.1	LFPF
MSTRG.1193.1	LEFF
MSTRG.11930.1	LFPF
MSTRG.11931.1	LEFF
MSTRG.11932.1	LEPF
MSTRG.11932.2	LEFF
MSTRG.11932.3	LEFF
MSTRG.11932.4	LEFF
MSTRG.11932.5	LEFF
MSTRG.11932.6	LEFF
MSTRG.11933.1	LFPF
MSTRG.11934.1	LFFF
MSTRG.11935.1	LFPF
MSTRG.11936.1	LFPF
MSTRG.11937.1	LEPF
MSTRG.11938.1	LEPF
MSTRG.11939.1	LEPF
MSTRG.1194.1	LEFF
MSTRG.1194.2	LEFF
MSTRG.11940.1	LEPF
MSTRG.11941.1	LEPF
MSTRG.11942.1	LEPF
MSTRG.11943.1	LEPF
MSTRG.11943.2	LEPF
MSTRG.11943.3	LEPF
MSTRG.11943.4	LEPF
MSTRG.11944.1	LFPF
MSTRG.11945.1	LEFF
MSTRG.11945.2	LEPF
MSTRG.11945.3	LEPF
MSTRG.11946.1	LEFF
MSTRG.11946.2	LEFF
MSTRG.11947.1	LFPF
MSTRG.11948.1	LEPF
MSTRG.11949.1	LFPF
MSTRG.1195.1	LEPF
MSTRG.11950.1	LEPF
MSTRG.11951.1	LEPF
MSTRG.11952.1	LFPF
MSTRG.11953.1	LEPF
MSTRG.11954.1	LFPF
MSTRG.11955.1	LEPF
MSTRG.11956.1	LEPF
MSTRG.11957.1	LFPF
MSTRG.11958.1	LEPF
MSTRG.11959.1	LEPF
MSTRG.1196.1	LEPF
MSTRG.11960.1	LEPF
MSTRG.11961.1	LEPF
MSTRG.11962.1	LEPF
MSTRG.11963.1	LFPF
MSTRG.11964.1	LFPF
MSTRG.11965.1	LEFF
MSTRG.11965.2	LEPF
MSTRG.11965.3	LEPF
MSTRG.11966.1	LEPF
MSTRG.11967.1	LEPF
MSTRG.11967.2	LEPF
MSTRG.11968.1	LEPF
MSTRG.11968.2	LEPF
MSTRG.11969.1	LFFF
MSTRG.11970.1	LEFF
MSTRG.11971.1	LEPF
MSTRG.11971.2	LEFF
MSTRG.11972.1	LEFF
MSTRG.11972.2	LEFF
MSTRG.11973.1	LEFF
MSTRG.11974.1	LEPF
MSTRG.11975.1	LEFF
MSTRG.11976.1	LEPF
MSTRG.11977.1	LFPC
MSTRG.11978.1	LEPF
MSTRG.11978.2	LEPF
MSTRG.11978.3	LEPF
MSTRG.11978.4	LEPF
MSTRG.11979.1	FFPF
MSTRG.11980.1	LEFF
MSTRG.11980.2	LEFF
MSTRG.11981.1	LEFF
MSTRG.11981.2	LEFF
MSTRG.11981.3	LEFF
MSTRG.11982.1	LFFC
MSTRG.11983.1	LEPF
MSTRG.11985.1	FFPF
MSTRG.11986.1	LFPC
MSTRG.11988.1	LFPC
MSTRG.11989.1	LFPC
MSTRG.1199.1	LEPF
MSTRG.11990.1	LFPC
MSTRG.11991.1	LFPC
MSTRG.11992.1	LFPC
MSTRG.11993.1	LFPC
MSTRG.11994.1	LFPC
MSTRG.11995.1	LFPF
MSTRG.11997.1	LFPC
MSTRG.11998.1	LFPC
MSTRG.11999.1	LFPC
MSTRG.12.1	LEPF
MSTRG.12.2	LEPF
MSTRG.120.1	LFFC
MSTRG.12000.1	LFPC
MSTRG.12002.1	LEPF
MSTRG.12003.1	LFFF
MSTRG.12004.1	LFPF
MSTRG.12005.1	LEFF
MSTRG.12005.10	LEFF
MSTRG.12005.11	LEPF
MSTRG.12005.2	LEFF
MSTRG.12005.3	LEFF
MSTRG.12005.4	LEFF
MSTRG.12005.5	LEFF
MSTRG.12005.6	LEPF
MSTRG.12005.7	LEFF
MSTRG.12005.8	LEFF
MSTRG.12005.9	LEFF
MSTRG.12006.1	LFPC
MSTRG.12007.1	LFFC
MSTRG.12008.1	LEFF
MSTRG.12008.10	LEPF
MSTRG.12008.11	LEPF
MSTRG.12008.12	LEPF
MSTRG.12008.13	LEFF
MSTRG.12008.14	LEFF
MSTRG.12008.15	LEFF
MSTRG.12008.16	LEFF
MSTRG.12008.17	LEFF
MSTRG.12008.2	LEFF
MSTRG.12008.3	LEPF
MSTRG.12008.4	LEPF
MSTRG.12008.5	LEPF
MSTRG.12008.6	LEPF
MSTRG.12008.7	LEPF
MSTRG.12008.8	LEPF
MSTRG.12008.9	LEFF
MSTRG.1201.1	LEFF
MSTRG.1201.2	LEFF
MSTRG.1201.3	LEFF
MSTRG.12010.1	LEFF
MSTRG.12010.2	LEFF
MSTRG.12010.3	LEFF
MSTRG.12010.4	LEFF
MSTRG.12011.1	LEPF
MSTRG.12012.1	LEFC
MSTRG.12013.1	LFPC
MSTRG.12014.1	LFPF
MSTRG.12015.1	LEPF
MSTRG.12015.2	LEPF
MSTRG.12016.1	LFPF
MSTRG.12018.1	LFPC
MSTRG.12019.1	LEPF
MSTRG.1202.1	LFFF
MSTRG.12020.1	LEPF
MSTRG.12020.2	LEPF
MSTRG.12021.1	LEPF
MSTRG.12022.1	LFPF
MSTRG.12023.1	LEPF
MSTRG.12024.1	LFPF
MSTRG.12025.1	LEFF
MSTRG.12025.2	LEFF
MSTRG.12025.3	LEFF
MSTRG.12026.1	LEFF
MSTRG.12026.2	LEFF
MSTRG.12026.3	LEFF
MSTRG.12026.4	LEFF
MSTRG.12026.5	LEFF
MSTRG.12027.1	LEFF
MSTRG.12027.2	LEPF
MSTRG.12028.1	LFPC
MSTRG.12029.1	LEPF
MSTRG.12029.2	LEPF
MSTRG.12029.3	LEPF
MSTRG.12029.4	LEPF
MSTRG.1203.1	LFPC
MSTRG.12030.1	LEFF
MSTRG.12030.2	LEFF
MSTRG.12030.3	LEFF
MSTRG.12031.1	LEPF
MSTRG.12031.2	LEPF
MSTRG.12032.1	LFPC
MSTRG.12033.1	LFPC
MSTRG.12034.1	LFPC
MSTRG.12035.1	LFFF
MSTRG.12036.1	LEPF
MSTRG.12037.1	LEPF
MSTRG.12037.2	LEPF
MSTRG.12037.3	LEPF
MSTRG.12037.4	LEPF
MSTRG.12038.1	LEPF
MSTRG.12038.2	LEPF
MSTRG.12039.1	LFPC
MSTRG.1204.1	LFPF
MSTRG.12040.1	LFPC
MSTRG.12041.1	LFPC
MSTRG.12042.1	LEFF
MSTRG.12043.1	LEFF
MSTRG.12044.1	LEPF
MSTRG.12045.1	LEFF
MSTRG.12045.2	LEFF
MSTRG.12045.3	LEFF
MSTRG.12045.4	LEFF
MSTRG.12045.5	LEFF
MSTRG.12046.1	LEPF
MSTRG.12046.2	LEPF
MSTRG.12046.3	LEPF
MSTRG.12046.4	LEPF
MSTRG.12047.1	LFFF
MSTRG.12048.1	LFPC
MSTRG.12049.1	LEFF
MSTRG.12049.2	LEFF
MSTRG.1205.1	LEFF
MSTRG.1205.2	LEFF
MSTRG.12050.1	LEPF
MSTRG.12050.10	LEFF
MSTRG.12050.11	LEFF
MSTRG.12050.2	LEFF
MSTRG.12050.3	LEFF
MSTRG.12050.4	LEPF
MSTRG.12050.5	LEFF
MSTRG.12050.6	LEFF
MSTRG.12050.7	LEFF
MSTRG.12050.8	LEFF
MSTRG.12050.9	LEFF
MSTRG.12051.1	LEPF
MSTRG.12051.2	LEPF
MSTRG.12053.1	LFPC
MSTRG.12054.1	LFPC
MSTRG.12055.1	LFPC
MSTRG.12056.1	LFPC
MSTRG.12057.1	LFPC
MSTRG.12058.1	LFPC
MSTRG.12059.1	LFPC
MSTRG.1206.1	LEFF
MSTRG.1206.2	LEFF
MSTRG.1206.3	LEFF
MSTRG.12060.1	LFPC
MSTRG.12061.1	LFPC
MSTRG.12062.1	LFPC
MSTRG.12063.1	LFPC
MSTRG.12064.1	LFPC
MSTRG.12065.1	LFPC
MSTRG.12066.1	LFPC
MSTRG.12067.1	LFPC
MSTRG.12068.1	LFPC
MSTRG.12069.1	LEPF
MSTRG.12069.2	LEPF
MSTRG.12069.3	LEPF
MSTRG.12069.4	LEPF
MSTRG.12069.5	LEPF
MSTRG.12069.6	LEPF
MSTRG.12069.7	LEPF
MSTRG.12069.8	LEPF
MSTRG.12069.9	LEFF
MSTRG.1207.1	LEPF
MSTRG.12071.1	LFPC
MSTRG.12072.1	LFPC
MSTRG.12073.1	LFPC
MSTRG.12074.1	LFPC
MSTRG.12075.1	LFPC
MSTRG.12076.1	LFPC
MSTRG.12077.1	LFPC
MSTRG.12078.1	LFPC
MSTRG.12079.1	LFPC
MSTRG.1208.1	LFPF
MSTRG.12080.1	LFPC
MSTRG.12083.1	LFPC
MSTRG.12084.1	LFPC
MSTRG.12085.1	LFPC
MSTRG.12086.1	LFPC
MSTRG.12087.1	LFPC
MSTRG.12088.1	LFPC
MSTRG.12089.1	LFPC
MSTRG.1209.1	LEPF
MSTRG.12090.1	LFPC
MSTRG.12091.1	LFPC
MSTRG.12092.1	LFPC
MSTRG.12093.1	LEFC
MSTRG.12095.1	LFPC
MSTRG.12096.1	LFPF
MSTRG.12097.1	LEFF
MSTRG.12098.1	LEFF
MSTRG.12099.1	LFPF
MSTRG.1210.1	LEPF
MSTRG.12100.1	LEPF
MSTRG.12101.1	LFPF
MSTRG.12102.1	LEPF
MSTRG.12103.1	LEFF
MSTRG.12103.2	LEFF
MSTRG.12104.1	LEPF
MSTRG.12105.1	LFPF
MSTRG.12106.1	LFPF
MSTRG.12107.1	LFPF
MSTRG.12108.1	LEPF
MSTRG.12109.1	LEPF
MSTRG.12109.2	LEPF
MSTRG.12109.3	LEPF
MSTRG.1211.1	LEPF
MSTRG.12110.1	LEFF
MSTRG.12111.1	LEPF
MSTRG.12111.2	LEPF
MSTRG.12112.1	LEPF
MSTRG.12113.1	LFPC
MSTRG.12114.1	LEFF
MSTRG.12115.1	LEPF
MSTRG.12116.1	FFFF
MSTRG.12117.1	LFPC
MSTRG.12118.1	LEFF
MSTRG.12118.2	LEFF
MSTRG.12118.3	LEFF
MSTRG.12118.4	LEFF
MSTRG.12118.5	LEPF
MSTRG.12119.1	LEFF
MSTRG.12119.2	LEFF
MSTRG.1212.1	LEFF
MSTRG.1212.2	LEPF
MSTRG.12120.1	LFPC
MSTRG.12121.1	LEPF
MSTRG.12121.2	LEPF
MSTRG.12122.1	LEPF
MSTRG.12123.1	LFFC
MSTRG.12124.1	LEFC
MSTRG.12125.1	FFPC
MSTRG.12126.1	LEPF
MSTRG.12126.2	LEPF
MSTRG.12126.3	LEPF
MSTRG.12126.4	LEPF
MSTRG.12126.5	LEPF
MSTRG.12126.6	LEPF
MSTRG.12126.7	LEPF
MSTRG.12126.8	LEPF
MSTRG.12127.1	LEPF
MSTRG.12127.2	LEPF
MSTRG.12128.1	LEFF
MSTRG.12128.2	LEFF
MSTRG.12129.1	LEPF
MSTRG.12129.2	LEPF
MSTRG.12129.3	LEPF
MSTRG.12129.4	LEPF
MSTRG.1213.1	LEPF
MSTRG.1213.2	LEPF
MSTRG.12130.1	LEPF
MSTRG.12131.1	LEPF
MSTRG.12132.1	LEPF
MSTRG.12133.1	LEPF
MSTRG.12133.2	LEPF
MSTRG.12133.3	LEPF
MSTRG.12134.1	LEPF
MSTRG.12135.1	LFPC
MSTRG.12136.1	LEPF
MSTRG.12136.2	LEPF
MSTRG.12137.1	LEPF
MSTRG.12137.2	LEPF
MSTRG.12137.3	LEPF
MSTRG.12137.4	LEPF
MSTRG.12138.1	LEPF
MSTRG.12139.1	LFPF
MSTRG.1214.1	LEPF
MSTRG.12140.1	LEPF
MSTRG.12141.1	LEFF
MSTRG.12141.11	LEFF
MSTRG.12141.12	LEFF
MSTRG.12141.13	LEFF
MSTRG.12141.14	LEFF
MSTRG.12141.15	LEFF
MSTRG.12141.16	LEFF
MSTRG.12141.17	LEFF
MSTRG.12141.18	LEFF
MSTRG.12141.19	LEFF
MSTRG.12141.2	LEFF
MSTRG.12141.20	LEFF
MSTRG.12141.21	LEFF
MSTRG.12141.22	LEFF
MSTRG.12141.23	LEFF
MSTRG.12141.24	LEFF
MSTRG.12141.25	LEFF
MSTRG.12141.26	LEFF
MSTRG.12141.27	LEFF
MSTRG.12141.28	LEFF
MSTRG.12141.29	LEFF
MSTRG.12141.3	LEFF
MSTRG.12141.30	LEFF
MSTRG.12141.4	LEFF
MSTRG.12141.5	LEFF
MSTRG.12141.6	LEPF
MSTRG.12141.7	LEFF
MSTRG.12141.8	LEFF
MSTRG.12141.9	LEFF
MSTRG.12142.1	LEPF
MSTRG.12142.2	LEPF
MSTRG.12143.1	LEPF
MSTRG.12143.2	LEPF
MSTRG.12143.3	LEFF
MSTRG.12143.4	LEFF
MSTRG.12144.1	LEPF
MSTRG.12145.1	LEPF
MSTRG.12145.2	LEPF
MSTRG.12146.1	LEPF
MSTRG.12147.1	LFPC
MSTRG.12148.1	LEFF
MSTRG.12148.2	LEFF
MSTRG.12148.3	LEFF
MSTRG.12149.1	LEFF
MSTRG.1215.1	LEFF
MSTRG.1215.2	LEFF
MSTRG.1215.3	LEPF
MSTRG.12150.1	LEFF
MSTRG.12150.2	LEFF
MSTRG.12151.1	LFPF
MSTRG.12152.1	LEPF
MSTRG.12153.1	LEPF
MSTRG.12154.1	LEPF
MSTRG.12154.2	LEPF
MSTRG.12154.3	LEPF
MSTRG.12154.4	LEPF
MSTRG.12155.1	LEFF
MSTRG.12156.1	LEPF
MSTRG.12157.1	LEFF
MSTRG.12157.2	LEPF
MSTRG.12157.3	LEPF
MSTRG.12159.1	LFPC
MSTRG.1216.1	LEFF
MSTRG.1216.2	LEPF
MSTRG.1216.3	LEPF
MSTRG.12160.1	LEFF
MSTRG.12160.2	LEFF
MSTRG.12160.3	LEFF
MSTRG.12160.4	LEFF
MSTRG.12160.5	LEFF
MSTRG.12161.1	LEPF
MSTRG.12161.2	LEPF
MSTRG.12162.1	LEPF
MSTRG.12162.2	LEPF
MSTRG.12163.1	LEPF
MSTRG.12163.2	LEPF
MSTRG.12164.1	LFPC
MSTRG.12165.1	LFPC
MSTRG.12166.1	LEPF
MSTRG.12166.2	LEPF
MSTRG.12167.1	LFPC
MSTRG.12168.1	LEFF
MSTRG.12168.2	LEFF
MSTRG.12168.3	LEFF
MSTRG.12168.4	LEFF
MSTRG.12168.5	LEFF
MSTRG.12168.6	LEFF
MSTRG.12169.1	LFPC
MSTRG.1217.1	LFPC
MSTRG.12170.1	LFPF
MSTRG.12171.1	LEPF
MSTRG.12172.1	LEPF
MSTRG.12172.2	LEPF
MSTRG.12173.1	LEPF
MSTRG.12173.2	LEFF
MSTRG.12174.1	LFPF
MSTRG.12175.1	LFPF
MSTRG.12175.2	LEPF
MSTRG.12176.1	LFPC
MSTRG.12177.1	LFPC
MSTRG.12178.1	LFPC
MSTRG.12179.1	LEPF
MSTRG.1218.1	LEFF
MSTRG.12180.1	LEFF
MSTRG.12180.2	LEFF
MSTRG.12180.3	LEFF
MSTRG.12180.4	LEFF
MSTRG.12181.1	LEFF
MSTRG.12182.1	LEPF
MSTRG.12182.2	LEPF
MSTRG.12182.3	LEPF
MSTRG.12182.4	LEPF
MSTRG.12183.1	LEPF
MSTRG.12183.2	LEPF
MSTRG.12184.1	LEPF
MSTRG.12185.1	LEFF
MSTRG.12185.2	LFFF
MSTRG.12185.3	LEFF
MSTRG.12186.1	LEPF
MSTRG.12187.1	LEPF
MSTRG.12188.1	LEPF
MSTRG.12188.2	LEPF
MSTRG.12189.1	LEPF
MSTRG.1219.1	LEFF
MSTRG.1219.2	LEFF
MSTRG.1219.3	LEFF
MSTRG.12190.1	LFPC
MSTRG.12191.1	LFPC
MSTRG.12192.1	LFPC
MSTRG.12193.1	LFPC
MSTRG.12194.1	LEPF
MSTRG.12195.1	LEPF
MSTRG.12195.2	LEPF
MSTRG.12195.3	LEPF
MSTRG.12196.1	LFPF
MSTRG.12197.1	LFFF
MSTRG.12198.1	LFFF
MSTRG.12199.1	LFFF
MSTRG.122.1	LFPC
MSTRG.1220.1	LFPC
MSTRG.12200.1	LEFF
MSTRG.12200.10	LEFF
MSTRG.12200.11	LEFF
MSTRG.12200.12	LEFF
MSTRG.12200.13	LEFF
MSTRG.12200.14	LEFF
MSTRG.12200.15	LEFF
MSTRG.12200.16	LEFF
MSTRG.12200.2	LEFF
MSTRG.12200.3	LEFF
MSTRG.12200.4	LEFF
MSTRG.12200.5	LEFF
MSTRG.12200.6	LEFF
MSTRG.12200.7	LEFF
MSTRG.12200.8	LEFF
MSTRG.12200.9	LEFF
MSTRG.12201.1	LEFF
MSTRG.12202.1	LEFF
MSTRG.12203.1	LFFF
MSTRG.12204.1	LFPC
MSTRG.12205.1	LFFF
MSTRG.12206.1	LFPC
MSTRG.12207.1	LFFC
MSTRG.12208.1	LFFF
MSTRG.12209.1	LFPC
MSTRG.1221.1	LFPC
MSTRG.12210.1	LFFF
MSTRG.12211.1	LFPF
MSTRG.12212.1	LEFF
MSTRG.12212.10	LEFF
MSTRG.12212.11	LEFF
MSTRG.12212.2	LEFF
MSTRG.12212.3	LEFF
MSTRG.12212.4	LEFF
MSTRG.12212.5	LEFF
MSTRG.12212.6	LEFF
MSTRG.12212.7	LEFF
MSTRG.12212.8	LEFF
