gid	code
MSTRG.13825.2	LEPF
MSTRG.13825.3	LEPF
MSTRG.13825.4	LEPF
MSTRG.13825.6	LEPF
MSTRG.13826.1	LFPC
MSTRG.13827.1	LFPC
MSTRG.13828.1	LFPC
MSTRG.13829.1	LFPC
MSTRG.1383.1	LFPC
MSTRG.13830.1	LFPF
MSTRG.13831.1	LFPF
MSTRG.13832.1	LFPF
MSTRG.13833.1	LFPF
MSTRG.13834.1	LFPF
MSTRG.13835.1	LEFF
MSTRG.13836.1	LEPF
MSTRG.13836.2	LEPF
MSTRG.13836.3	LEPF
MSTRG.13836.4	LEPF
MSTRG.13837.1	LFPC
MSTRG.13838.1	LFPF
MSTRG.13839.1	LFPF
MSTRG.1384.1	LEPF
MSTRG.1384.2	LEPF
MSTRG.1384.3	LEPF
MSTRG.1384.4	LEPF
MSTRG.1384.5	LEPF
MSTRG.13840.1	LEPF
MSTRG.13841.1	LEPF
MSTRG.13842.1	LEPF
MSTRG.13843.1	LEPF
MSTRG.13843.2	LEFF
MSTRG.13844.1	LEPF
MSTRG.13845.1	LFPC
MSTRG.13846.1	LEFF
MSTRG.13847.1	LFPC
MSTRG.13848.1	LFPC
MSTRG.13849.1	LFPC
MSTRG.1385.1	LEPF
MSTRG.1385.2	LEPF
MSTRG.1385.3	LEPF
MSTRG.1385.4	LEPF
MSTRG.1385.5	LEPF
MSTRG.1385.6	LEPF
MSTRG.13850.1	LFPC
MSTRG.13851.1	LFPC
MSTRG.13852.1	LEPF
MSTRG.13852.10	LEPF
MSTRG.13852.11	LEPF
MSTRG.13852.12	LEPF
MSTRG.13852.13	LEPF
MSTRG.13852.14	LEPF
MSTRG.13852.15	LEPF
MSTRG.13852.2	LEPF
MSTRG.13852.3	LEPF
MSTRG.13852.4	LEPF
MSTRG.13852.5	LEPF
MSTRG.13852.6	LEPF
MSTRG.13852.7	LEPF
MSTRG.13852.8	LEPF
MSTRG.13852.9	LEPF
MSTRG.13853.1	FFPC
MSTRG.13854.1	LEPF
MSTRG.13854.10	LEFF
MSTRG.13854.11	LEFF
MSTRG.13854.12	LEFF
MSTRG.13854.13	LEFF
MSTRG.13854.14	LEFF
MSTRG.13854.15	LEFF
MSTRG.13854.16	LEFF
MSTRG.13854.17	LEFF
MSTRG.13854.18	LEFF
MSTRG.13854.19	LEFF
MSTRG.13854.2	LEPF
MSTRG.13854.20	LEFF
MSTRG.13854.21	LEFF
MSTRG.13854.22	LEPF
MSTRG.13854.3	LEPF
MSTRG.13854.4	LEPF
MSTRG.13854.5	LEPF
MSTRG.13854.6	LEPF
MSTRG.13854.7	LEPF
MSTRG.13854.8	LEFF
MSTRG.13854.9	LEFF
MSTRG.13855.1	LEPF
MSTRG.13856.1	LEPF
MSTRG.13856.2	LEPF
MSTRG.13857.1	LEFF
MSTRG.13857.2	LEFF
MSTRG.13857.3	LEFF
MSTRG.13857.4	LEFF
MSTRG.13857.5	LEFF
MSTRG.13857.6	LEFF
MSTRG.13857.7	LEFF
MSTRG.13858.1	LEPF
MSTRG.13858.2	LEPF
MSTRG.13858.3	LEPF
MSTRG.13859.1	LEFF
MSTRG.13859.2	LEFF
MSTRG.1386.1	LFPC
MSTRG.13860.1	LEFF
MSTRG.13860.10	LEFF
MSTRG.13860.11	LEFF
MSTRG.13860.12	LEFF
MSTRG.13860.13	LEFF
MSTRG.13860.14	LEFF
MSTRG.13860.15	LEFF
MSTRG.13860.16	LEFF
MSTRG.13860.2	LEFF
MSTRG.13860.3	LEFF
MSTRG.13860.4	LEFF
MSTRG.13860.5	LEFF
MSTRG.13860.6	LEFF
MSTRG.13860.7	LEFF
MSTRG.13860.8	LEFF
MSTRG.13860.9	LEFF
MSTRG.13861.1	LEFF
MSTRG.13862.1	LFPC
MSTRG.13863.1	LEFF
MSTRG.13863.2	LEFF
MSTRG.13864.1	LFPC
MSTRG.13865.1	LEPF
MSTRG.13866.1	LEPF
MSTRG.13866.2	LEPF
MSTRG.13866.3	LEPF
MSTRG.13867.1	LEFF
MSTRG.13868.1	LEPF
MSTRG.13868.2	LEPF
MSTRG.13868.3	LEPF
MSTRG.13868.4	LEPF
MSTRG.13868.5	LEPF
MSTRG.13868.6	LEPF
MSTRG.13868.7	LEPF
MSTRG.13868.8	LEPF
MSTRG.13868.9	LEPF
MSTRG.13869.1	LFPC
MSTRG.1387.1	LFPC
MSTRG.13870.1	LEPF
MSTRG.13871.1	LFPC
MSTRG.13872.1	LFPC
MSTRG.13874.1	LFPC
MSTRG.13875.1	LFPC
MSTRG.13876.1	LFPC
MSTRG.13877.1	LFPC
MSTRG.13878.1	LFPC
MSTRG.13879.1	LEPF
MSTRG.13879.2	LEPF
MSTRG.1388.1	LFPC
MSTRG.13880.1	LFPC
MSTRG.13881.1	LFPC
MSTRG.13882.1	LFPC
MSTRG.13883.1	LEFC
MSTRG.13884.1	LEPF
MSTRG.13885.1	LEFF
MSTRG.13885.2	LEFF
MSTRG.13886.1	LEFF
MSTRG.13886.2	LEFF
MSTRG.13886.3	LEFF
MSTRG.13887.1	LFFF
MSTRG.13887.2	LEPF
MSTRG.13888.1	LEPF
MSTRG.13888.10	LEFF
MSTRG.13888.11	LEFF
MSTRG.13888.2	LEPF
MSTRG.13888.3	LEPF
MSTRG.13888.4	LEPF
MSTRG.13888.5	LEPF
MSTRG.13888.6	LEPF
MSTRG.13888.7	LEFF
MSTRG.13888.8	LEFF
MSTRG.13888.9	LEPF
MSTRG.13889.1	LEFF
MSTRG.13889.2	LEFF
MSTRG.13889.3	LEFF
MSTRG.13889.4	LEFF
MSTRG.13890.1	LEPF
MSTRG.13891.1	LEPF
MSTRG.13891.2	LEPF
MSTRG.13891.3	LEPF
MSTRG.13892.1	LFPC
MSTRG.13893.1	LEFF
MSTRG.13893.2	LEFF
MSTRG.13893.3	LEFF
MSTRG.13893.4	LEFF
MSTRG.13893.5	LEPF
MSTRG.13893.6	LEFF
MSTRG.13893.7	LEFF
MSTRG.13894.1	LFPC
MSTRG.13895.1	LEPF
MSTRG.13895.2	LEPF
MSTRG.13895.3	LEPF
MSTRG.13895.4	LEPF
MSTRG.13896.1	LEPF
MSTRG.13896.2	LEPF
MSTRG.13896.3	LEPF
MSTRG.13897.1	LEPF
MSTRG.13897.2	LEPF
MSTRG.13897.3	LEPF
MSTRG.13897.4	LEPF
MSTRG.13898.1	LEPF
MSTRG.13899.1	LFPC
MSTRG.139.1	LFPC
MSTRG.1390.1	LFPC
MSTRG.13900.1	LFPC
MSTRG.13901.1	LFPF
MSTRG.13902.1	LEPF
MSTRG.13902.2	LEPF
MSTRG.13902.3	LEPF
MSTRG.13902.4	LEPF
MSTRG.13903.1	LEPF
MSTRG.13903.2	LEPF
MSTRG.13903.3	LEPF
MSTRG.13903.4	LEPF
MSTRG.13903.5	LEPF
MSTRG.13903.6	LEPF
MSTRG.13903.7	LEPF
MSTRG.13903.8	LEPF
MSTRG.13905.1	LFPC
MSTRG.13906.1	LFFC
MSTRG.13907.1	LFPC
MSTRG.13908.1	LFPC
MSTRG.13909.1	LFPC
MSTRG.1391.1	LFPC
MSTRG.13910.1	LEPF
MSTRG.13910.2	LEPF
MSTRG.13910.3	LEPF
MSTRG.13910.4	LEPF
MSTRG.13910.5	LEPF
MSTRG.13910.6	LEPF
MSTRG.13911.1	LEPF
MSTRG.13911.2	LEPF
MSTRG.13911.3	LEPF
MSTRG.13912.1	LFFC
MSTRG.13913.1	FFPC
MSTRG.13915.1	LFPC
MSTRG.13916.1	LFFC
MSTRG.13917.1	LFPC
MSTRG.1392.1	LFPC
MSTRG.13921.1	LEFF
MSTRG.13921.2	LEFF
MSTRG.13921.3	LEFF
MSTRG.13923.1	LFPC
MSTRG.13924.1	LFPC
MSTRG.13925.1	LFPC
MSTRG.13926.1	LFPC
MSTRG.13927.1	LFPC
MSTRG.13928.1	LFPF
MSTRG.13929.1	LFPC
MSTRG.1393.1	LFPC
MSTRG.13930.1	LEPF
MSTRG.13931.1	LFPC
MSTRG.13932.1	LEPF
MSTRG.13933.1	LFFF
MSTRG.13934.1	LFPC
MSTRG.13935.1	LFPC
MSTRG.13936.1	LFPC
MSTRG.13937.1	LFPC
MSTRG.13938.1	LFPC
MSTRG.13939.1	LFPC
MSTRG.1394.1	LEPF
MSTRG.1394.2	LEPF
MSTRG.1394.3	LEPF
MSTRG.1394.4	LEFF
MSTRG.13940.1	LFPC
MSTRG.13941.1	LFPC
MSTRG.13942.1	LFPC
MSTRG.13943.1	LFPC
MSTRG.13944.1	LEPF
MSTRG.13944.10	LEPF
MSTRG.13944.11	LEPF
MSTRG.13944.2	LEPF
MSTRG.13944.3	LEFF
MSTRG.13944.4	LEFF
MSTRG.13944.5	LEFF
MSTRG.13944.6	LEPF
MSTRG.13944.7	LEPF
MSTRG.13944.8	LEPF
MSTRG.13944.9	LEPF
MSTRG.13945.1	LEFC
MSTRG.13945.2	LEFC
MSTRG.13946.1	LEPF
MSTRG.13947.1	LFPF
MSTRG.13948.1	LEPF
MSTRG.13949.1	LFFF
MSTRG.1395.1	LEPF
MSTRG.1395.2	LEPF
MSTRG.13950.1	LEPF
MSTRG.13951.1	LFPC
MSTRG.13952.1	LFPC
MSTRG.13953.1	LEPF
MSTRG.13954.1	LFPF
MSTRG.13955.1	LEPF
MSTRG.13955.2	LEPF
MSTRG.13955.3	LEPF
MSTRG.13956.1	LEFF
MSTRG.13956.2	LEFF
MSTRG.13956.3	LEFF
MSTRG.13957.1	FFPC
MSTRG.13958.1	LFPC
MSTRG.13959.1	LEPF
MSTRG.13959.2	LEPF
MSTRG.13959.3	LEPF
MSTRG.13959.4	LEPF
MSTRG.13959.5	LEPF
MSTRG.13959.6	LEPF
MSTRG.1396.1	LEFF
MSTRG.1396.2	LEFF
MSTRG.1396.3	LEFF
MSTRG.13960.1	LEPF
MSTRG.13960.2	LEPF
MSTRG.13960.3	LEPF
MSTRG.13961.1	LEPF
MSTRG.13961.2	LEPF
MSTRG.13961.3	LEPF
MSTRG.13961.4	LEPF
MSTRG.13961.5	LEPF
MSTRG.13961.6	LEPF
MSTRG.13961.7	LEPF
MSTRG.13962.1	LEPF
MSTRG.13963.1	LEFF
MSTRG.13963.2	LEFF
MSTRG.13964.1	LFPC
MSTRG.13965.1	LFPC
MSTRG.13966.1	LEPF
MSTRG.13966.2	LEPF
MSTRG.13966.3	LEPF
MSTRG.13966.4	LEPF
MSTRG.13966.5	LEPF
MSTRG.13967.1	LEPF
MSTRG.13967.2	LEPF
MSTRG.13967.3	LEPF
MSTRG.13967.4	LEPF
MSTRG.13967.5	LEPF
MSTRG.13968.1	LEPF
MSTRG.13969.1	LEPF
MSTRG.1397.1	LEFF
MSTRG.13970.1	LEPF
MSTRG.13971.1	LEFF
MSTRG.13972.1	LEPF
MSTRG.13973.1	LEPF
MSTRG.13974.1	LEPF
MSTRG.13974.2	LEPF
MSTRG.13974.3	LEPF
MSTRG.13974.4	LEPF
MSTRG.13974.5	LEPF
MSTRG.13974.6	LEPF
MSTRG.13975.1	LEPF
MSTRG.13975.2	LEPF
MSTRG.13975.3	LEPF
MSTRG.13975.4	LEPF
MSTRG.13976.1	LEPF
MSTRG.13976.2	LEPF
MSTRG.13976.3	LEPF
MSTRG.13976.4	LEPF
MSTRG.13976.5	LEPF
MSTRG.13978.1	LEPF
MSTRG.13979.1	LEPF
MSTRG.13979.2	LEPF
MSTRG.1398.1	LEPF
MSTRG.13980.1	LFPC
MSTRG.13982.1	LFPC
MSTRG.13983.1	LFPC
MSTRG.13984.1	LFPC
MSTRG.13985.1	LFPC
MSTRG.13987.1	LFPC
MSTRG.13988.1	LFPC
MSTRG.13989.1	LFPC
MSTRG.1399.1	LEPF
MSTRG.1399.2	LEPF
MSTRG.1399.3	LEPF
MSTRG.1399.4	LEPF
MSTRG.1399.5	LEPF
MSTRG.1399.6	LEPF
MSTRG.1399.7	LEPF
MSTRG.13990.1	LFPC
MSTRG.13992.1	LFPC
MSTRG.13993.1	LFPC
MSTRG.13994.1	LEPF
MSTRG.13994.2	LEPF
MSTRG.13994.3	LEPF
MSTRG.13994.4	LEPF
MSTRG.13994.5	LEPF
MSTRG.13995.1	LEFF
MSTRG.13996.1	LEPF
MSTRG.13996.2	LEPF
MSTRG.13996.3	LEPF
MSTRG.13996.4	LEFF
MSTRG.13996.5	LEPF
MSTRG.13996.6	LEPF
MSTRG.13996.7	LEPF
MSTRG.13996.8	LEPF
MSTRG.13996.9	LEPF
MSTRG.13997.1	LFPC
MSTRG.13998.1	LFPC
MSTRG.13999.1	LEFF
MSTRG.13999.2	LEFF
MSTRG.13999.3	LEFF
MSTRG.13999.4	LEFF
MSTRG.14.1	LEFF
MSTRG.140.1	LFPC
MSTRG.1400.1	LEPF
MSTRG.1400.2	LEPF
MSTRG.14000.1	LEPF
MSTRG.14000.2	LEPF
MSTRG.14000.3	LEPF
MSTRG.14001.1	LFPC
MSTRG.14002.1	LFPC
MSTRG.14003.1	LEPF
MSTRG.14003.2	LEPF
MSTRG.14003.3	LEPF
MSTRG.14004.1	LFPC
MSTRG.14005.1	LEFF
MSTRG.14005.2	LEFF
MSTRG.14005.3	LEFF
MSTRG.14005.4	LEFF
MSTRG.14005.5	LEFF
MSTRG.14006.1	LEFC
MSTRG.14007.1	LEFF
MSTRG.14007.2	LEFF
MSTRG.14007.3	LEFF
MSTRG.14008.1	LFPC
MSTRG.1401.1	LFPC
MSTRG.14010.1	LFPC
MSTRG.14011.1	LFPC
MSTRG.14012.1	LFPC
MSTRG.14013.1	LFPC
MSTRG.14015.1	LFPF
MSTRG.14016.1	LFPF
MSTRG.14017.1	LEPF
MSTRG.14018.1	LEPF
MSTRG.14019.1	LEPF
MSTRG.1402.1	LEPF
MSTRG.14020.1	LFPF
MSTRG.14021.1	LEPF
MSTRG.14021.2	LEPF
MSTRG.14021.3	LEPF
MSTRG.14022.1	LEPF
MSTRG.14023.1	LFPC
MSTRG.14024.1	LEFF
MSTRG.14024.2	LEFF
MSTRG.14024.3	LEFF
MSTRG.14024.4	LEPF
MSTRG.14024.5	LEPF
MSTRG.14024.6	LEPF
MSTRG.14024.7	LEPF
MSTRG.14024.8	LEPF
MSTRG.14025.1	LFFC
MSTRG.14026.1	LEPF
MSTRG.14027.1	LFPF
MSTRG.14028.1	FFPC
MSTRG.14029.1	LFPC
MSTRG.1403.1	LEPF
MSTRG.1403.2	LEPF
MSTRG.1403.3	LEPF
MSTRG.1403.4	LEPF
MSTRG.14030.1	LEPF
MSTRG.14030.2	LEPF
MSTRG.14030.3	LEPF
MSTRG.14030.4	LEPF
MSTRG.14031.1	LEPF
MSTRG.14031.2	LEPF
MSTRG.14031.3	LEPF
MSTRG.14031.4	LEPF
MSTRG.14032.1	LEPF
MSTRG.14032.2	LEPF
MSTRG.14033.1	LFPC
MSTRG.14034.1	LFPF
MSTRG.14035.1	LEPF
MSTRG.14036.1	LEFF
MSTRG.14037.1	LFPF
MSTRG.14038.1	LFFF
MSTRG.14039.1	LFPF
MSTRG.1404.1	LEPF
MSTRG.14040.1	LFPF
MSTRG.14041.1	LFPF
MSTRG.14042.1	LFPF
MSTRG.14043.1	LFPC
MSTRG.14044.1	LFPC
MSTRG.14045.1	LFPC
MSTRG.14046.1	LFPC
MSTRG.14047.1	LEPF
MSTRG.14047.2	LEPF
MSTRG.14047.3	LEPF
MSTRG.14047.4	LEPF
MSTRG.14047.5	LEPF
MSTRG.14047.6	LEPF
MSTRG.14048.1	LEPF
MSTRG.14049.1	LEPF
MSTRG.14049.2	LEPF
MSTRG.14049.3	LEPF
MSTRG.14049.4	LEPF
MSTRG.14049.5	LEPF
MSTRG.1405.1	LFPC
MSTRG.14050.1	LFPC
MSTRG.14051.1	LFPC
MSTRG.14052.1	LFPC
MSTRG.14053.1	LFPC
MSTRG.14054.1	LFPC
MSTRG.14055.1	LFPC
MSTRG.14056.1	LFPC
MSTRG.14057.1	LFPC
MSTRG.14058.1	LEFF
MSTRG.14058.2	LEFF
MSTRG.14058.3	LEFF
MSTRG.14059.1	LEFF
MSTRG.1406.1	LEPF
MSTRG.14060.1	LEFF
MSTRG.14060.2	LEFF
MSTRG.14060.3	LEFF
MSTRG.14060.4	LEFF
MSTRG.14060.5	LEFF
MSTRG.14061.1	LEFF
MSTRG.14061.2	LEFF
MSTRG.14061.3	LEFF
MSTRG.14061.4	LEFF
MSTRG.14061.5	LEFF
MSTRG.14061.6	LEFF
MSTRG.14061.7	LEFF
MSTRG.14061.8	LEFF
MSTRG.14061.9	LEFF
MSTRG.14062.1	LEFC
MSTRG.14062.2	LEFC
MSTRG.14063.1	LEPF
MSTRG.14063.10	LEPF
MSTRG.14063.11	LEPF
MSTRG.14063.12	LEPF
MSTRG.14063.13	LEPF
MSTRG.14063.14	LEPF
MSTRG.14063.15	LEPF
MSTRG.14063.16	LEPF
MSTRG.14063.17	LEPF
MSTRG.14063.18	LEPF
MSTRG.14063.19	LEPF
MSTRG.14063.2	LEPF
MSTRG.14063.20	LEPF
MSTRG.14063.21	LEPF
MSTRG.14063.22	LEPF
MSTRG.14063.23	LEPF
MSTRG.14063.24	LEPF
MSTRG.14063.25	LEPF
MSTRG.14063.26	LEPF
MSTRG.14063.27	LEPF
MSTRG.14063.28	LEPF
MSTRG.14063.29	LEPF
MSTRG.14063.3	LEPF
MSTRG.14063.30	LEPF
MSTRG.14063.31	LEPF
MSTRG.14063.32	LEPF
MSTRG.14063.33	LEPF
MSTRG.14063.34	LEPF
MSTRG.14063.35	LEPF
MSTRG.14063.36	LEPF
MSTRG.14063.37	LEPF
MSTRG.14063.38	LEPF
MSTRG.14063.39	LEPF
MSTRG.14063.4	LEPF
MSTRG.14063.40	LEPF
MSTRG.14063.41	LEPF
MSTRG.14063.42	LEPF
MSTRG.14063.43	LEPF
MSTRG.14063.44	LEPF
MSTRG.14063.45	LEPF
MSTRG.14063.46	LEPF
MSTRG.14063.47	LEPF
MSTRG.14063.48	LEPF
MSTRG.14063.49	LEPF
MSTRG.14063.5	LEPF
MSTRG.14063.50	LEPF
MSTRG.14063.51	LEPF
MSTRG.14063.52	LEPF
MSTRG.14063.53	LEPF
MSTRG.14063.6	LEPF
MSTRG.14063.7	LEPF
MSTRG.14063.8	LEPF
MSTRG.14063.9	LEPF
MSTRG.14064.1	LEFF
MSTRG.14064.2	LEFF
MSTRG.14064.3	LEFF
MSTRG.14064.4	LEFF
MSTRG.14065.1	LEFF
MSTRG.14065.2	LEFF
MSTRG.14065.3	LEFF
MSTRG.14066.1	LFPC
MSTRG.14067.1	LEPF
MSTRG.14067.2	LEPF
MSTRG.14068.1	LFPC
MSTRG.14069.1	LEPF
MSTRG.14069.2	LEPF
MSTRG.14069.3	LEPF
MSTRG.1407.1	LEFF
MSTRG.14070.1	LEFF
MSTRG.14070.2	LEFF
MSTRG.14071.1	LEPF
MSTRG.14071.2	LEPF
MSTRG.14071.3	LEPF
MSTRG.14071.4	LEPF
MSTRG.14071.5	LEPF
MSTRG.14072.1	LFPC
MSTRG.14073.1	LFPC
MSTRG.14074.1	LFPF
MSTRG.14075.1	LFPF
MSTRG.14076.1	LFPC
MSTRG.14077.1	LFPC
MSTRG.14078.1	LFPC
MSTRG.14079.1	LFPC
MSTRG.1408.1	LEPF
MSTRG.14080.1	LEPF
MSTRG.14080.2	LEPF
MSTRG.14080.3	LEPF
MSTRG.14080.4	LEPF
MSTRG.14080.5	LEFF
MSTRG.14081.1	LEPF
MSTRG.14081.2	LEPF
MSTRG.14081.3	LEPF
MSTRG.14081.4	LEPF
MSTRG.14081.5	LEPF
MSTRG.14081.6	LEPF
MSTRG.14082.1	LEPF
MSTRG.14082.2	LEPF
MSTRG.14082.3	LEPF
MSTRG.14083.1	LFPC
MSTRG.14084.1	LFPC
MSTRG.14085.1	LFFC
MSTRG.14086.1	LFPC
MSTRG.14087.1	LEPF
MSTRG.14087.10	LEPF
MSTRG.14087.11	LEPF
MSTRG.14087.12	LEPF
MSTRG.14087.13	LEPF
MSTRG.14087.14	LEPF
MSTRG.14087.15	LEPF
MSTRG.14087.16	LEFF
MSTRG.14087.17	LEPF
MSTRG.14087.18	LEPF
MSTRG.14087.19	LEPF
MSTRG.14087.2	LEPF
MSTRG.14087.20	LEPF
MSTRG.14087.21	LEFF
MSTRG.14087.3	LEPF
MSTRG.14087.4	LEPF
MSTRG.14087.5	LEPF
MSTRG.14087.6	LEPF
MSTRG.14087.7	LEPF
MSTRG.14087.8	LEPF
MSTRG.14087.9	LEPF
MSTRG.14088.1	LEPF
MSTRG.14089.1	LFPC
MSTRG.1409.1	LFPF
MSTRG.14090.1	LFPC
MSTRG.14091.1	LFPC
MSTRG.14092.1	LFPC
MSTRG.14093.1	LFPC
MSTRG.14094.1	LFPC
MSTRG.14095.1	LFPC
MSTRG.14096.1	LEPF
MSTRG.14096.2	LEPF
MSTRG.14096.3	LEPF
MSTRG.14097.1	LFPC
MSTRG.14098.1	LFPC
MSTRG.14099.1	LFPC
MSTRG.141.1	LFPC
MSTRG.1410.1	LFFF
MSTRG.1410.2	LEFF
MSTRG.14100.1	LEPF
MSTRG.14100.2	LEPF
MSTRG.14100.3	LEPF
MSTRG.14101.1	LEPF
MSTRG.14102.1	LFPC
MSTRG.14103.1	LEFF
MSTRG.14103.2	LEFF
MSTRG.14103.3	LEFF
MSTRG.14104.1	LEPF
MSTRG.14104.2	LEPF
MSTRG.14104.3	LEPF
MSTRG.14105.1	LFPF
MSTRG.14106.1	LFPF
MSTRG.14107.1	LEPF
MSTRG.14108.1	LFPC
MSTRG.14109.1	LFPC
MSTRG.1411.1	LEPF
MSTRG.1411.2	LEPF
MSTRG.1411.3	LEFF
MSTRG.14110.1	LFPC
MSTRG.14111.1	LFPC
MSTRG.14112.1	FFPC
MSTRG.14113.1	LEPF
MSTRG.14113.2	LEPF
MSTRG.14113.3	LEPF
MSTRG.14113.4	LEPF
MSTRG.14113.5	LEPF
MSTRG.14114.1	LEPF
MSTRG.14114.2	LEPF
MSTRG.14114.3	LEPF
MSTRG.14115.1	LFPC
MSTRG.14116.1	LFPC
MSTRG.14117.1	LEFF
MSTRG.14117.2	LEFF
MSTRG.14118.1	LEFF
MSTRG.14118.2	LEPF
MSTRG.14119.1	LFPC
MSTRG.1412.1	LFPC
MSTRG.14120.1	LFPC
MSTRG.14121.1	LFPC
MSTRG.14122.1	LFPC
MSTRG.14123.1	LFPC
MSTRG.14124.1	LFPC
MSTRG.14125.1	LFPC
MSTRG.14126.1	LEPF
MSTRG.14126.2	LEPF
MSTRG.14126.3	LEPF
MSTRG.14126.4	LEPF
MSTRG.14126.5	LEPF
MSTRG.14126.6	LEPF
MSTRG.14126.7	LEPF
MSTRG.14126.8	LEPF
MSTRG.14127.1	LEFF
MSTRG.14127.2	LEFF
MSTRG.14128.1	LFPF
MSTRG.14129.1	LEFF
MSTRG.14129.2	LEPF
MSTRG.14129.3	LEPF
MSTRG.14129.4	LEPF
MSTRG.1413.1	LEPF
MSTRG.1413.2	LEPF
MSTRG.1413.3	LEPF
MSTRG.1413.4	LEPF
MSTRG.14130.1	LFPF
MSTRG.14131.1	LFPF
MSTRG.14132.1	LEPF
MSTRG.14132.2	LEPF
MSTRG.14132.3	LEPF
MSTRG.14132.4	LEPF
MSTRG.14132.5	LEPF
MSTRG.14132.6	LEPF
MSTRG.14132.7	LEPF
MSTRG.14133.1	LEPF
MSTRG.14134.1	LEPF
MSTRG.14134.2	LEPF
MSTRG.14135.1	LFPC
MSTRG.14136.1	LEPF
MSTRG.14137.1	LFPC
MSTRG.14138.1	LEPF
MSTRG.14138.2	LEPF
MSTRG.14138.3	LEPF
MSTRG.14138.4	LEPF
MSTRG.14138.5	LEPF
MSTRG.14138.6	LEPF
MSTRG.14138.7	LEPF
MSTRG.14139.1	LEPF
MSTRG.14139.2	LEPF
MSTRG.14139.3	LEPF
MSTRG.14139.4	LEPF
MSTRG.14139.5	LEPF
MSTRG.14139.6	LEPF
MSTRG.1414.1	LEPF
MSTRG.14140.1	LFPC
MSTRG.14141.1	FFPC
MSTRG.14142.1	LEPF
MSTRG.14142.2	LEFF
MSTRG.14142.3	LEPF
MSTRG.14143.1	LEPF
MSTRG.14143.2	LEPF
MSTRG.14143.3	LEPF
MSTRG.14143.4	LEPF
MSTRG.14143.5	LEPF
MSTRG.14143.6	LEPF
MSTRG.14143.7	LEPF
MSTRG.14143.8	LEPF
MSTRG.14144.1	LEFF
MSTRG.14144.2	LEFF
MSTRG.14145.1	LEPF
MSTRG.14145.2	LEPF
MSTRG.14145.3	LEPF
MSTRG.14145.4	LEPF
MSTRG.14145.5	LEPF
MSTRG.14145.6	LEPF
MSTRG.14145.7	LEPF
MSTRG.14146.1	LEFF
MSTRG.14147.1	LEPF
MSTRG.14148.1	LEPF
MSTRG.14148.10	LEPF
MSTRG.14148.11	LEPF
MSTRG.14148.12	LEPF
MSTRG.14148.13	LEFF
MSTRG.14148.14	LEPF
MSTRG.14148.15	LEPF
MSTRG.14148.2	LEPF
MSTRG.14148.3	LEPF
MSTRG.14148.4	LEFF
MSTRG.14148.5	LEFF
MSTRG.14148.6	LEFF
MSTRG.14148.7	LEPF
MSTRG.14148.8	LEFF
MSTRG.14148.9	LEPF
MSTRG.14149.1	LFPC
MSTRG.1415.1	LEPF
MSTRG.14150.1	LFPF
MSTRG.14151.1	LFPF
MSTRG.14152.1	LEFF
MSTRG.14152.2	LEFF
MSTRG.14152.3	LEFF
MSTRG.14152.4	LEFF
MSTRG.14153.1	LEPF
MSTRG.14154.1	LFPF
MSTRG.14155.1	LEFF
MSTRG.14156.1	LEFF
MSTRG.14157.1	LFPC
MSTRG.14158.1	LEPF
MSTRG.14159.1	LEFF
MSTRG.1416.1	LEPF
MSTRG.1416.2	LEPF
MSTRG.1416.3	LEPF
MSTRG.14160.1	LEFF
MSTRG.14161.1	LEPF
MSTRG.14161.10	LEPF
MSTRG.14161.11	LEPF
MSTRG.14161.12	LEPF
MSTRG.14161.13	LEPF
MSTRG.14161.14	LEPF
MSTRG.14161.15	LEPF
MSTRG.14161.16	LEPF
MSTRG.14161.17	LEPF
MSTRG.14161.18	LEPF
MSTRG.14161.19	LEPF
MSTRG.14161.2	LEPF
MSTRG.14161.20	LEPF
MSTRG.14161.21	LEPF
MSTRG.14161.22	LEPF
MSTRG.14161.23	LEPF
MSTRG.14161.24	LEPF
MSTRG.14161.25	LEPF
MSTRG.14161.26	LEPF
MSTRG.14161.27	LEPF
MSTRG.14161.28	LEPF
MSTRG.14161.29	LEPF
MSTRG.14161.3	LEPF
MSTRG.14161.30	LEPF
MSTRG.14161.31	LEPF
MSTRG.14161.32	LEPF
MSTRG.14161.33	LEPF
MSTRG.14161.34	LEPF
MSTRG.14161.35	LEPF
MSTRG.14161.36	LEPF
MSTRG.14161.37	LEPF
MSTRG.14161.38	LEPF
MSTRG.14161.39	LEPF
MSTRG.14161.4	LEPF
MSTRG.14161.40	LEPF
MSTRG.14161.41	LEPF
MSTRG.14161.42	LEPF
MSTRG.14161.43	LEPF
MSTRG.14161.44	LEPF
MSTRG.14161.45	LEPF
MSTRG.14161.46	LEPF
MSTRG.14161.47	LEPF
MSTRG.14161.5	LEPF
MSTRG.14161.6	LEPF
MSTRG.14161.7	LEPF
MSTRG.14161.8	LEPF
MSTRG.14161.9	LEPF
MSTRG.14162.1	LEPF
MSTRG.14162.2	LEPF
MSTRG.14162.3	LEPF
MSTRG.14162.4	LEPF
MSTRG.14162.5	LEPF
MSTRG.14162.6	LEFF
MSTRG.14163.1	LEFF
MSTRG.14163.2	LEFF
MSTRG.14163.3	LEFF
MSTRG.14163.4	LEFF
MSTRG.14163.5	LEFF
MSTRG.14163.6	LEFF
MSTRG.14164.1	LEPF
MSTRG.14164.2	LEPF
