Transcript_id	Index	Coding_score
MSTRG.3266.2	noncoding	0.24387263670665074
MSTRG.3266.3	noncoding	0.28795225154020093
MSTRG.3264.1	noncoding	0.00377199361189715
MSTRG.3284.1	noncoding	0.010203290766937427
MSTRG.3284.2	noncoding	0.04060305818978094
MSTRG.3285.1	coding	0.9976515608536012
MSTRG.3286.1	coding	0.7356624029429907
MSTRG.3286.2	coding	0.7323491601754509
MSTRG.3286.3	coding	0.6851408443053574
MSTRG.3267.1	noncoding	0.05661754710655382
MSTRG.3269.1	noncoding	0.2866663100169237
MSTRG.3269.2	noncoding	0.35935795207077326
MSTRG.3269.3	coding	0.5859272522718308
MSTRG.3268.1	noncoding	0.0017666250988469963
MSTRG.3271.1	noncoding	0.016943359942186622
MSTRG.3270.1	noncoding	0.005223575032861278
MSTRG.3273.1	noncoding	0.00809538220678696
MSTRG.3274.1	coding	0.9894487156979161
MSTRG.3275.1	noncoding	0.003794038284581153
MSTRG.3272.1	noncoding	0.006522137105317078
MSTRG.3277.1	noncoding	0.20910141635556667
MSTRG.3278.1	noncoding	0.22238932848292486
MSTRG.3276.1	noncoding	0.012588191164734074
MSTRG.3279.1	noncoding	0.013272091996819509
MSTRG.3283.1	coding	0.915515626594647
MSTRG.3280.1	noncoding	0.007200304778544275
MSTRG.3281.1	noncoding	0.013076172097075338
MSTRG.3282.1	coding	0.6116358028114726
MSTRG.3287.1	coding	0.9668989833133373
MSTRG.3288.1	noncoding	0.02756966543998722
MSTRG.3287.2	noncoding	0.15603074598452885
MSTRG.3287.3	noncoding	0.2512345173910486
MSTRG.3287.4	noncoding	0.4443379347831517
MSTRG.3289.1	coding	0.6596247631372112
MSTRG.3289.2	coding	0.5094289097102668
MSTRG.3289.3	coding	0.7028814336151024
MSTRG.3290.1	noncoding	0.30827852301893793
MSTRG.3290.2	coding	0.5238177538610295
MSTRG.3293.1	coding	0.869759972077227
MSTRG.3293.2	coding	0.8662518797228261
MSTRG.3293.3	noncoding	0.4224886707927597
MSTRG.3293.4	noncoding	0.39088262899020637
MSTRG.3291.1	noncoding	0.012889768914330007
MSTRG.3292.1	noncoding	0.007206168995087269
MSTRG.3295.1	coding	0.8493882002034874
MSTRG.3295.4	coding	0.8764930961207982
MSTRG.3295.2	coding	0.9439709368088455
MSTRG.3295.3	coding	0.9037003155235829
MSTRG.3294.1	noncoding	0.00607327732651053
MSTRG.3299.1	coding	0.9999999998960754
MSTRG.3300.1	noncoding	0.3412747731563415
MSTRG.3300.2	coding	0.690251034990376
MSTRG.3300.3	coding	0.830601272369776
MSTRG.3300.4	coding	0.691594368868172
MSTRG.3296.1	noncoding	0.008855562074889767
MSTRG.3301.1	coding	0.980178883730402
MSTRG.3301.2	coding	0.9720897847181109
MSTRG.3301.3	coding	0.9867972255805182
MSTRG.3301.4	coding	0.9991104847808745
MSTRG.3301.5	coding	0.9896910195396804
MSTRG.3302.1	coding	0.9789324934528671
MSTRG.3302.2	coding	0.9799115923142208
MSTRG.3302.3	coding	0.9458393471425214
MSTRG.3298.1	coding	0.5940194554345608
MSTRG.3297.1	noncoding	0.02304465361134851
MSTRG.3304.1	coding	0.7312204003774737
MSTRG.3304.2	coding	0.7780642651862741
MSTRG.3303.1	noncoding	0.005975198109469212
MSTRG.3313.1	coding	0.9976802895437986
MSTRG.3313.2	coding	0.9993419913705608
MSTRG.3313.3	coding	0.9993419914204984
MSTRG.3313.4	coding	0.9953986452321026
MSTRG.3313.5	coding	0.9985885654567063
MSTRG.3313.6	coding	0.998594766694753
MSTRG.3313.7	coding	0.9986009841317512
MSTRG.3313.8	coding	0.9986033825346358
MSTRG.3314.1	noncoding	0.01668737045962442
MSTRG.3305.1	noncoding	0.0036070501118693394
MSTRG.3306.1	noncoding	0.03128123521416315
MSTRG.3307.1	noncoding	0.0023751335634974633
MSTRG.3308.1	noncoding	0.0035548287437744126
MSTRG.3309.1	noncoding	0.002190066656758764
MSTRG.3310.1	noncoding	0.05817946758846132
MSTRG.3311.1	noncoding	0.004847155393886235
MSTRG.3312.1	noncoding	0.012683887953428974
MSTRG.3327.1	coding	0.832185755125497
MSTRG.3327.2	coding	0.8319145047151665
MSTRG.3328.1	noncoding	0.014306040766838902
MSTRG.3328.2	noncoding	0.02429876613140367
MSTRG.3328.3	noncoding	0.027119563533016994
MSTRG.3328.4	noncoding	0.04166598821380627
MSTRG.3315.1	noncoding	0.004615304174925221
MSTRG.3316.1	noncoding	0.047735846078714464
MSTRG.3317.1	noncoding	0.014962045274080928
MSTRG.3319.1	noncoding	0.19703879396246393
MSTRG.3319.2	noncoding	0.3324339823130037
MSTRG.3318.1	noncoding	0.009031237341479743
MSTRG.3320.1	noncoding	0.01330725757565652
MSTRG.3321.1	noncoding	0.0009469247484659058
MSTRG.3322.1	noncoding	0.01203097402695457
MSTRG.3331.1	coding	0.9906326996784044
MSTRG.3331.2	coding	0.9649258848351812
MSTRG.3323.1	noncoding	0.013658333484080945
MSTRG.3324.1	noncoding	0.036481495177490844
MSTRG.3325.1	noncoding	0.033235505911049915
MSTRG.3332.1	coding	0.99999936456768
MSTRG.3332.2	coding	0.9999993312228422
MSTRG.3329.1	noncoding	0.4380551533780719
MSTRG.3330.1	noncoding	0.032736748332070485
MSTRG.3334.1	noncoding	0.00235019663182148
MSTRG.3335.1	coding	0.6476544977008071
MSTRG.3336.1	noncoding	0.2961272812532648
MSTRG.3337.1	coding	0.6670599921919882
MSTRG.3337.2	noncoding	0.39171483311939553
MSTRG.3338.1	coding	0.844571149025106
MSTRG.3333.1	coding	0.9999994644394875
MSTRG.3333.2	coding	0.9999996065168079
MSTRG.3345.1	noncoding	0.23249558102262838
MSTRG.3345.2	noncoding	0.03358423681781631
MSTRG.3346.1	coding	0.9999991636639824
MSTRG.3346.2	coding	0.9999930634401157
MSTRG.3346.3	coding	0.9999982585101747
MSTRG.3346.4	coding	0.9999979955779128
MSTRG.3347.1	noncoding	0.04939661333206416
MSTRG.3347.2	noncoding	0.16052209212257484
MSTRG.3347.3	noncoding	0.00591459734054675
MSTRG.3346.5	coding	0.8072304123998171
MSTRG.3346.6	coding	0.8474009474965242
MSTRG.3346.7	coding	0.8010473864238982
MSTRG.3346.8	coding	0.8010483617659372
MSTRG.3346.9	coding	0.8457265466319869
MSTRG.3346.10	coding	0.9057741054944832
MSTRG.3346.11	coding	0.8548006486197873
MSTRG.3346.13	coding	0.8522019001705963
MSTRG.3346.12	coding	0.8522018968620865
MSTRG.3346.14	coding	0.8543273420157119
MSTRG.3346.15	coding	0.8404976193469219
MSTRG.3346.16	coding	0.8404976288822528
MSTRG.3346.17	coding	0.9135222665074914
MSTRG.3346.18	coding	0.9394216462208855
MSTRG.3346.19	coding	0.9349846966605789
MSTRG.3346.20	coding	0.6068369995841092
MSTRG.3346.21	coding	0.9701805583960657
MSTRG.3346.22	coding	0.9701805878697042
MSTRG.3340.1	coding	0.9965557287375589
MSTRG.3340.2	coding	0.9965799053065074
MSTRG.3340.3	coding	0.9899181909377398
MSTRG.3339.1	coding	0.7707869446303797
MSTRG.3341.1	coding	0.6512869801918912
MSTRG.3342.1	noncoding	0.015116042894468041
MSTRG.3343.1	noncoding	0.03902473038553149
MSTRG.3343.2	coding	0.871730733648666
MSTRG.3344.1	noncoding	0.418858957333085
MSTRG.3348.1	coding	0.9849870161014758
MSTRG.3348.2	coding	0.9958915138644379
MSTRG.3366.1	coding	0.5746951605996642
MSTRG.3366.2	coding	0.9010159546444324
MSTRG.3366.3	noncoding	0.4933328035276546
MSTRG.3366.4	coding	0.5770154296955926
MSTRG.3366.5	coding	0.8834308803849791
MSTRG.3366.6	coding	0.861048308987485
MSTRG.3366.7	coding	0.8899050247937927
MSTRG.3366.8	coding	0.898530714109169
MSTRG.3366.9	coding	0.9008091593549674
MSTRG.3366.10	coding	0.555932964377853
MSTRG.3366.11	coding	0.5341235071237928
MSTRG.3366.12	noncoding	0.050222493567686224
MSTRG.3366.13	noncoding	0.0284982895005161
MSTRG.3367.1	noncoding	0.4090609947189012
MSTRG.3366.14	noncoding	0.014129765814450477
MSTRG.3367.2	noncoding	0.3763097492518201
MSTRG.3368.1	coding	0.9610254086194399
MSTRG.3368.2	coding	0.9497054843739252
MSTRG.3352.1	coding	0.9545088751297335
MSTRG.3352.2	coding	0.9545088853636979
MSTRG.3352.3	coding	0.9726351790269767
MSTRG.3352.4	coding	0.9545088899053696
MSTRG.3352.5	coding	0.8596431997598977
MSTRG.3352.6	coding	0.8677199131604981
MSTRG.3352.7	coding	0.6892084025368215
MSTRG.3349.1	noncoding	0.006382382993383432
MSTRG.3350.1	noncoding	0.1723519691778767
MSTRG.3353.1	coding	0.528261894888128
MSTRG.3353.2	coding	0.9469808037389953
MSTRG.3354.1	noncoding	0.0007563981601615224
MSTRG.3355.1	noncoding	0.0018197477903699197
MSTRG.3356.1	noncoding	0.0020797384861194223
MSTRG.3359.1	noncoding	0.129560681808955
MSTRG.3360.1	coding	0.965820501003273
MSTRG.3360.2	coding	0.7041625864476255
MSTRG.3360.3	coding	0.6086248039366183
MSTRG.3360.4	coding	0.7285580515783399
MSTRG.3360.5	coding	0.7637230696832665
MSTRG.3360.7	coding	0.733708002086821
MSTRG.3360.6	coding	0.969079415658906
MSTRG.3358.1	noncoding	0.0010803944880052889
MSTRG.3363.1	coding	0.9329809648061229
MSTRG.3363.2	coding	0.6787439240680707
MSTRG.3363.3	noncoding	0.43655934860792317
MSTRG.3363.4	coding	0.6439768521163101
MSTRG.3361.1	noncoding	0.006656563859867525
MSTRG.3362.1	noncoding	0.02609499879841892
MSTRG.3365.1	coding	0.6175799872068419
MSTRG.3365.2	noncoding	0.38003020735925624
MSTRG.3365.3	coding	0.5971940358306581
MSTRG.3365.4	noncoding	0.3649347689778264
MSTRG.3365.5	noncoding	0.40025371663072723
MSTRG.3364.1	noncoding	0.008722716313116632
MSTRG.3369.1	coding	0.9498032444800429
MSTRG.3369.2	coding	0.971550163270883
MSTRG.3369.3	coding	0.7526735903853555
MSTRG.3369.4	coding	0.8540318366132019
MSTRG.3371.1	coding	0.6570456210035734
MSTRG.3371.2	coding	0.5810200023276297
MSTRG.3371.3	noncoding	0.43910877737073567
MSTRG.3371.4	noncoding	0.19317221746526436
MSTRG.3371.5	noncoding	0.47205116288965426
MSTRG.3372.1	coding	0.9997912400362837
MSTRG.3372.2	coding	0.9999743972455517
MSTRG.3371.6	noncoding	0.0650183204311055
MSTRG.3372.3	coding	0.9999220472879959
MSTRG.3372.4	noncoding	0.07522083940637864
MSTRG.3372.5	coding	0.9999494970873475
MSTRG.3372.6	noncoding	0.08112919746672154
MSTRG.3372.7	noncoding	0.05562535200156174
MSTRG.3372.8	coding	0.9999054263254492
MSTRG.3371.7	coding	0.7713113958322695
MSTRG.3372.9	coding	0.8582007890729257
MSTRG.3372.10	coding	0.7563291749736799
MSTRG.3372.11	coding	0.8201824068271218
MSTRG.3372.12	coding	0.810870380339443
MSTRG.3372.13	coding	0.5575629156607292
MSTRG.3372.14	noncoding	0.3960377912762678
MSTRG.3373.3	noncoding	0.29994324963761726
MSTRG.3373.4	noncoding	0.14658798783752983
MSTRG.3373.1	noncoding	0.23347582138513084
MSTRG.3373.2	noncoding	0.08310016353442468
MSTRG.3373.5	noncoding	0.09594095695982702
MSTRG.3373.6	noncoding	0.13354098344653653
MSTRG.3373.8	noncoding	0.32682866618279094
MSTRG.3373.7	noncoding	0.20812765646307627
MSTRG.3370.1	noncoding	0.0009700973073887677
MSTRG.3377.1	coding	0.6179157146814279
MSTRG.3378.1	noncoding	0.07550635155757374
MSTRG.3379.1	coding	0.9844076095117915
MSTRG.3379.2	coding	0.9785441812080129
MSTRG.3379.3	coding	0.9787149213631219
MSTRG.3379.4	coding	0.9841800642565495
MSTRG.3374.1	noncoding	0.0033997234283270005
MSTRG.3375.1	noncoding	0.009502816461467516
MSTRG.3376.1	noncoding	0.011212867722953228
MSTRG.3382.1	noncoding	0.016222539833070985
MSTRG.3383.1	coding	0.9420828017601535
MSTRG.3383.2	noncoding	0.1067417157177131
MSTRG.3383.3	coding	0.9433643744041255
MSTRG.3384.1	coding	0.890737573852741
MSTRG.3384.2	noncoding	0.015237601734431639
MSTRG.3380.1	coding	0.7592039193404158
MSTRG.3380.2	coding	0.6025442493709584
MSTRG.3381.1	noncoding	0.11750233431773671
MSTRG.3381.2	noncoding	0.18317978926500125
MSTRG.3385.1	noncoding	0.2969969723741246
MSTRG.3385.2	noncoding	0.4177135316661617
MSTRG.3389.1	noncoding	0.0024137456434433872
MSTRG.3390.1	coding	0.9612950680019964
MSTRG.3390.2	coding	0.987728593870415
MSTRG.3390.3	coding	0.9654454084659946
MSTRG.3390.4	coding	0.9790840140107788
MSTRG.3391.1	coding	0.9712242771648222
MSTRG.3391.2	noncoding	0.08215669880805841
MSTRG.3391.3	coding	0.9951173040575596
MSTRG.3391.4	coding	0.9744556680634003
MSTRG.3391.5	coding	0.9764684634874645
MSTRG.3391.6	coding	0.9898129661654713
MSTRG.3386.1	noncoding	0.03433610234808364
MSTRG.3387.1	noncoding	0.01167978190492373
MSTRG.3388.1	noncoding	0.009564533837705835
MSTRG.3392.1	coding	0.9999934866308682
MSTRG.3392.2	coding	0.9999927876985829
MSTRG.3395.1	noncoding	0.10568664838561384
MSTRG.3395.2	noncoding	0.19890938982138603
MSTRG.3396.1	noncoding	0.3190795008133526
MSTRG.3397.1	coding	0.9961119413285972
MSTRG.3393.1	noncoding	0.002752817451713644
MSTRG.3394.1	coding	0.7255684189897927
MSTRG.3398.1	noncoding	0.4551269361891071
MSTRG.3398.2	noncoding	0.3831257701054305
MSTRG.3398.3	noncoding	0.31883510338430276
MSTRG.3398.4	coding	0.5420777840619162
MSTRG.3399.1	noncoding	0.49871826966772226
MSTRG.3399.2	noncoding	0.39914113495623205
MSTRG.3400.1	coding	0.9993488355325487
MSTRG.3404.1	coding	0.6502690007194011
MSTRG.3404.2	coding	0.5989484438799345
MSTRG.3401.1	coding	0.7706980902819197
MSTRG.3402.1	noncoding	0.09915114474875167
MSTRG.3403.1	noncoding	0.0030261499791029677
MSTRG.3406.1	noncoding	0.012985975293039007
MSTRG.3405.1	noncoding	0.006656325194666012
MSTRG.3407.1	noncoding	0.007899604002995475
MSTRG.3408.1	noncoding	0.004189938425004109
MSTRG.3409.1	noncoding	0.02992899647313129
MSTRG.3410.1	noncoding	0.4144437527722186
MSTRG.3410.2	noncoding	0.3457134917172695
MSTRG.3412.1	coding	0.9999976406503098
MSTRG.3411.1	noncoding	0.0010387153309548822
MSTRG.3413.1	noncoding	0.0009795964849930044
MSTRG.3414.1	noncoding	0.0023565882961011594
MSTRG.3415.1	noncoding	0.0020002536611925504
MSTRG.3417.1	noncoding	0.20179325034986742
MSTRG.3416.1	noncoding	0.006098560779002804
MSTRG.3418.1	coding	0.8100229052355886
MSTRG.3418.2	coding	0.9461903642982593
MSTRG.3418.3	coding	0.89170409313453
MSTRG.3418.4	coding	0.9848295521819631
MSTRG.3422.1	noncoding	0.29692193872623013
MSTRG.3419.1	noncoding	0.00806233774217145
MSTRG.3420.1	noncoding	0.007215758938878514
MSTRG.3421.1	noncoding	0.008310179973328335
MSTRG.3423.1	noncoding	0.22879466365532627
MSTRG.3424.1	noncoding	0.001053218271176856
MSTRG.3425.1	noncoding	0.0010793102457390508
MSTRG.3426.1	noncoding	0.0013202040640215354
MSTRG.3427.1	noncoding	0.0223319872722359
MSTRG.3430.1	noncoding	0.25323400825586684
MSTRG.3431.1	noncoding	0.1918647692257159
MSTRG.3428.1	noncoding	0.14149173517052696
MSTRG.3429.1	noncoding	0.06665139042178125
MSTRG.3433.1	noncoding	0.3181151874274202
MSTRG.3432.1	noncoding	0.0015030841248085984
MSTRG.3434.1	noncoding	0.3385405532304688
MSTRG.3434.2	noncoding	0.33181513565383625
MSTRG.3434.3	noncoding	0.29307355782213723
MSTRG.3434.4	noncoding	0.34527402285832715
MSTRG.3437.1	coding	0.8995920510996547
MSTRG.3437.2	coding	0.9205779709997506
MSTRG.3437.3	coding	0.945668021537589
MSTRG.3437.4	coding	0.9069776102803971
MSTRG.3437.5	coding	0.9516697142182389
MSTRG.3437.6	coding	0.9606794257204827
MSTRG.3437.7	coding	0.941772606552635
MSTRG.3437.8	coding	0.9464785589358364
MSTRG.3437.9	coding	0.9682303149342704
MSTRG.3438.1	coding	0.9999999973333882
MSTRG.3438.2	coding	0.9999999987958286
MSTRG.3438.3	coding	0.9999999946614895
MSTRG.3438.4	noncoding	0.005855507807080677
MSTRG.3438.5	coding	0.9999999824867923
MSTRG.3438.6	coding	0.9999999983586563
MSTRG.3438.7	coding	0.9999999944608318
MSTRG.3439.1	coding	0.6250406079038296
MSTRG.3436.1	noncoding	0.16848003434168707
MSTRG.3435.1	noncoding	0.021509744748684057
MSTRG.3440.1	coding	0.8772378294369241
MSTRG.3440.2	noncoding	0.361379198359466
MSTRG.3441.1	coding	0.8922616193186902
MSTRG.3441.2	coding	0.8738025382871113
MSTRG.3441.3	coding	0.9447442612747813
MSTRG.3442.1	noncoding	0.017847835663665122
MSTRG.3443.1	coding	0.536878063891925
MSTRG.3443.2	noncoding	0.09891510833243704
MSTRG.3444.1	noncoding	0.06327511331424811
MSTRG.3449.1	noncoding	0.023410307442441217
MSTRG.3450.1	coding	0.9637462929648383
MSTRG.3450.2	coding	0.9893300930993275
MSTRG.3450.3	coding	0.9731013356137929
MSTRG.3450.4	coding	0.9854796192269774
MSTRG.3450.5	coding	0.9960167472276009
MSTRG.3450.6	coding	0.7338506752851076
MSTRG.3450.7	coding	0.6462538144241726
MSTRG.3450.8	coding	0.6203635020504868
MSTRG.3450.9	noncoding	0.4113474912290694
MSTRG.3448.1	coding	0.9908626180007634
MSTRG.3448.2	coding	0.9923600221196536
MSTRG.3448.3	coding	0.9188483782392168
MSTRG.3445.1	noncoding	0.022565956955264126
MSTRG.3446.1	noncoding	0.002237050265370442
MSTRG.3447.1	noncoding	0.01183046883283631
MSTRG.3454.1	coding	0.9892935654833033
MSTRG.3454.2	coding	0.9749856505071315
MSTRG.3455.1	coding	0.979620732783524
MSTRG.3455.2	coding	0.8512302335344513
MSTRG.3455.3	noncoding	0.4463585419654768
MSTRG.3451.1	noncoding	0.0009061967324179253
MSTRG.3452.1	noncoding	0.3394218016459743
MSTRG.3453.1	noncoding	0.0013300936001951196
MSTRG.3457.1	noncoding	0.19467850901841524
MSTRG.3456.1	noncoding	0.0058280322337179395
MSTRG.3458.1	noncoding	0.3220496741884817
MSTRG.3462.1	coding	0.970284334225078
MSTRG.3460.1	coding	0.7913750135262897
MSTRG.3461.1	noncoding	0.08752996948898108
MSTRG.3463.1	noncoding	0.050282394708961585
MSTRG.3467.1	noncoding	0.1982858053120881
MSTRG.3467.2	coding	0.9945897381501553
MSTRG.3467.3	noncoding	0.09612338907108924
MSTRG.3464.1	noncoding	0.0011381184562301548
MSTRG.3465.1	noncoding	0.003756912361014931
MSTRG.3466.1	noncoding	0.0306253307958258
MSTRG.3469.1	coding	0.9999904801534238
MSTRG.3470.1	coding	0.9999867250565112
MSTRG.3470.2	coding	0.9999965054003137
MSTRG.3470.3	coding	0.9999965697071972
MSTRG.3470.4	coding	0.9997231457045732
MSTRG.3470.5	coding	0.9999976851861225
MSTRG.3470.6	noncoding	0.3923558018042121
MSTRG.3470.7	coding	0.6238208320038904
MSTRG.3470.8	coding	0.9999905183661447
MSTRG.3470.9	coding	0.9999803738498293
MSTRG.3470.10	coding	0.9999803738373997
MSTRG.3470.11	coding	0.99998438876132
MSTRG.3470.12	coding	0.9999843888092919
MSTRG.3470.13	coding	0.9999915077996064
MSTRG.3470.14	coding	0.9999906067780613
MSTRG.3470.15	coding	0.9999855704720653
MSTRG.3470.16	coding	0.9999938982029336
MSTRG.3510.2	coding	0.999986894514104
MSTRG.3510.3	coding	0.9999978584755813
MSTRG.3510.1	coding	0.9999957315401193
MSTRG.3510.4	coding	0.999995193333288
MSTRG.3510.5	coding	0.9999958981350735
MSTRG.3510.6	coding	0.9999906306569567
MSTRG.3510.7	coding	0.9999891161670199
MSTRG.3510.8	coding	0.9999886547384094
MSTRG.3510.11	coding	0.9999952180889284
MSTRG.3510.10	coding	0.9999916435281662
MSTRG.3510.9	coding	0.9999953937409172
MSTRG.3510.14	coding	0.9999911145718967
MSTRG.3510.12	coding	0.9999928346665291
MSTRG.3510.13	coding	0.9999851579106782
MSTRG.3510.16	coding	0.9999948192217459
MSTRG.3510.17	coding	0.9999967041533286
MSTRG.3510.18	coding	0.9999949095043288
MSTRG.3510.15	coding	0.9999843538711694
MSTRG.3510.19	coding	0.9999934234243539
MSTRG.3471.1	noncoding	0.0012939128396605196
MSTRG.3472.1	noncoding	0.010353369034945837
MSTRG.3473.1	noncoding	0.0811470395955299
MSTRG.3474.1	noncoding	0.0021657670778936354
MSTRG.3475.1	noncoding	0.09096062878333505
MSTRG.3476.1	noncoding	0.004085390274351978
MSTRG.3477.1	noncoding	0.04048015326403992
MSTRG.3478.1	noncoding	0.47687731624522023
MSTRG.3478.2	noncoding	0.31467738643875504
MSTRG.3478.3	noncoding	0.24332103583575018
MSTRG.3479.1	noncoding	0.2985019373838576
MSTRG.3480.1	noncoding	0.006360317819773842
MSTRG.3481.1	noncoding	0.17503147092709206
MSTRG.3481.2	noncoding	0.36928319631490664
MSTRG.3488.1	coding	0.9999738779659152
MSTRG.3488.2	coding	0.9999489352832664
MSTRG.3482.1	noncoding	0.005832583595580001
MSTRG.3483.1	noncoding	0.002551083697708955
MSTRG.3484.1	noncoding	0.004460182862342581
MSTRG.3485.1	noncoding	0.002964922597511867
MSTRG.3486.1	noncoding	0.005383510849657542
MSTRG.3487.1	noncoding	0.0028065273627742794
MSTRG.3490.1	coding	0.9999935105139458
MSTRG.3489.1	noncoding	0.35122165770868263
MSTRG.3491.1	coding	0.7460407682366494
MSTRG.3491.2	coding	0.7522707272505165
MSTRG.3492.1	coding	0.9979600122926738
MSTRG.3492.2	coding	0.9791469192408147
MSTRG.3503.1	coding	0.8393900656617991
MSTRG.3503.2	noncoding	0.13258532281509253
MSTRG.3504.1	coding	0.7425279876598295
MSTRG.3504.2	coding	0.8934116638373337
MSTRG.3504.3	coding	0.8482994060786436
MSTRG.3504.5	coding	0.6516626899976922
MSTRG.3504.4	coding	0.9237538788840176
MSTRG.3504.6	coding	0.9906343260991394
MSTRG.3504.7	coding	0.8576329922348904
MSTRG.3504.8	coding	0.8688318512043965
MSTRG.3504.9	coding	0.9217940303784483
MSTRG.3504.11	coding	0.8570140189664203
MSTRG.3504.10	coding	0.7691941406736376
MSTRG.3504.12	coding	0.913359128319574
MSTRG.3504.13	coding	0.9245642712120189
MSTRG.3504.14	noncoding	0.09157414290224751
MSTRG.3504.15	noncoding	0.21489419656890224
MSTRG.3504.16	coding	0.6766096229422262
MSTRG.3504.17	coding	0.6573304089065856
MSTRG.3501.1	noncoding	0.1675858605699588
MSTRG.3501.2	noncoding	0.07191089918845897
MSTRG.3493.1	noncoding	0.006306487740952453
MSTRG.3494.1	noncoding	0.01921404974873953
MSTRG.3495.1	noncoding	0.0032410122091942133
MSTRG.3496.1	noncoding	0.0025621535152788614
MSTRG.3497.1	noncoding	0.0024457039616978477
MSTRG.3498.1	noncoding	0.0035268832555194075
MSTRG.3499.1	noncoding	0.0013852510581835891
MSTRG.3500.1	noncoding	0.0017055931182799783
MSTRG.3502.1	noncoding	0.0189874636773002
MSTRG.3507.1	noncoding	0.001297510936178402
MSTRG.3506.1	noncoding	0.005953899275553648
MSTRG.3509.1	noncoding	0.005828211631020243
MSTRG.3505.1	noncoding	0.07245758014215353
MSTRG.3508.1	noncoding	0.002248876459719986
MSTRG.3521.1	coding	0.9949271618222473
MSTRG.3521.2	noncoding	0.43797076890406905
MSTRG.3521.3	coding	0.9978422810867454
MSTRG.3521.4	coding	0.9985028719937115
MSTRG.3521.5	noncoding	0.03632960893085744
MSTRG.3521.6	coding	0.9976897796477745
MSTRG.3521.7	coding	0.9994409944924995
MSTRG.3521.8	coding	0.9012389705107196
MSTRG.3514.1	coding	0.7565161694001019
MSTRG.3514.2	coding	0.5803092987976195
MSTRG.3514.3	noncoding	0.22098389928486512
MSTRG.3515.1	coding	0.9896018848730932
MSTRG.3515.2	coding	0.9880133791042199
MSTRG.3515.3	noncoding	0.06606995907846919
MSTRG.3516.1	noncoding	0.005767545700061901
MSTRG.3517.1	coding	0.6927651616709877
MSTRG.3517.3	coding	0.8418346502219951
MSTRG.3517.4	coding	0.9321183154938306
MSTRG.3517.2	coding	0.529911073181822
MSTRG.3517.5	coding	0.6924860718435512
MSTRG.3517.6	coding	0.8051875674595088
MSTRG.3517.7	coding	0.8998724312764612
MSTRG.3517.8	coding	0.9412132302658256
MSTRG.3511.1	noncoding	0.020527246682006114
MSTRG.3512.1	noncoding	0.027517079597203644
MSTRG.3520.1	coding	0.7634091309380954
MSTRG.3520.2	coding	0.7739994956831994
MSTRG.3520.3	coding	0.5765572573171834
MSTRG.3513.1	noncoding	0.013095625410298723
MSTRG.3519.1	coding	0.8308078909004405
MSTRG.3519.2	coding	0.7129334985865688
MSTRG.3519.3	noncoding	0.48244904058527993
MSTRG.3518.1	noncoding	0.009356397050803279
MSTRG.3525.1	coding	0.5964251302931255
MSTRG.3525.2	coding	0.8458085329375199
MSTRG.3525.3	noncoding	0.44696091608867916
MSTRG.3525.4	coding	0.8090581590369943
MSTRG.3525.5	noncoding	0.4285154854028662
MSTRG.3525.6	coding	0.8025885595893759
MSTRG.3522.1	noncoding	0.0034962834303423587
MSTRG.3524.1	noncoding	0.007402333377847668
MSTRG.3523.1	noncoding	0.0009273668310139495
MSTRG.3528.1	noncoding	0.120657656666172
MSTRG.3528.2	noncoding	0.4923959695217073
MSTRG.3528.3	noncoding	0.2048148396557351
MSTRG.3529.1	coding	0.8887126735393809
MSTRG.3529.2	coding	0.8887129849504103
MSTRG.3529.3	coding	0.7989225206298964
MSTRG.3529.4	coding	0.7826831644379855
MSTRG.3529.5	coding	0.799266879588273
MSTRG.3529.6	coding	0.7875555026995611
MSTRG.3529.7	coding	0.9092825215966241
MSTRG.3529.8	coding	0.6733013972579518
MSTRG.3529.9	coding	0.6649413610742569
MSTRG.3526.1	coding	0.8452347674551434
MSTRG.3527.1	coding	0.8451240770132705
MSTRG.3538.1	coding	0.5659958520807327
MSTRG.3538.2	coding	0.6488260355410095
MSTRG.3538.3	noncoding	0.4988719498095851
MSTRG.3538.4	coding	0.564196433288255
MSTRG.3538.5	coding	0.6281634532072216
MSTRG.3538.6	coding	0.5335885350629896
MSTRG.3539.1	noncoding	0.16449459423398843
MSTRG.3539.2	noncoding	0.3605441225560458
MSTRG.3540.1	coding	0.7808750411309882
MSTRG.3541.1	noncoding	0.040852091934435904
MSTRG.3533.1	coding	0.6032349088471137
MSTRG.3533.2	noncoding	0.33899774132801774
MSTRG.3534.1	noncoding	0.012563689194029068
MSTRG.3535.1	coding	0.76851585782743
MSTRG.3535.2	noncoding	0.07586977620500734
MSTRG.3530.1	coding	0.6653739627891011
MSTRG.3532.1	coding	0.9871224438912674
MSTRG.3536.1	coding	0.6185394126862692
MSTRG.3537.1	noncoding	0.010215462369228125
MSTRG.3542.1	coding	0.9999999999273255
MSTRG.3542.2	coding	0.9999999999560727
MSTRG.3543.1	noncoding	0.0058578427820873726
MSTRG.3544.1	noncoding	0.002325637188591485
MSTRG.3545.1	noncoding	0.0034075698022691314
MSTRG.3548.1	noncoding	0.05582654983160612
MSTRG.3548.2	noncoding	0.08800087078451505
MSTRG.3547.1	coding	0.5458321239210174
MSTRG.3547.2	coding	0.8131116969338831
MSTRG.3546.1	coding	0.5786782069911681
MSTRG.3549.1	coding	0.9996055956154356
MSTRG.3549.2	coding	0.9996970135433653
